,lng,lat,date,customdate,time,crime,barangay,city,modus,placetype,land area sq km,"Education,Baccalauate graduate","Education,College undergraduate","Education,Elementary","Education,High school","Education,No grade completed","Education,Not started","Education,Out of school youth","Education,Out of school youth,female","Education,Out of school youth,male","Education,Post baccalaureate","Education,Postsecondary","Education,Preschool","Education,Special education"
119,125.806,7.44767,31/08/2017,"Thu - Aug 31, 2017",13:47:00,THEFT,Magugpo Poblacion,Tagum City,Pick-Pocketing,urban,2.43,393,302,351,805,11,0,117,75,42,7,88,0,0
120,125.816,7.38807,31/08/2017,"Thu - Aug 31, 2017",5:50:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,"1,332","1,023","1,190","2,728",36,0,397,255,143,23,298,1,1
121,125.816,7.389130000000001,31/08/2017,"Thu - Aug 31, 2017",17:50:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,"1,332","1,023","1,190","2,728",36,0,397,255,143,23,298,1,1
122,125.81,7.38015,31/08/2017,"Thu - Aug 31, 2017",5:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,"1,332","1,023","1,190","2,728",36,0,397,255,143,23,298,1,1
123,125.806,7.45603,01/09/2017,"Fri - Sep 1, 2017",9:20:00,Vehicular Traffic Accident,Magugpo West,Tagum City,Not Indicated,urban,10.74,"1,735","1,333","1,551","3,553",47,0,517,332,187,30,388,1,1
124,125.79700000000001,7.4345,02/09/2017,"Sat - Sep 2, 2017",5:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,"5,005","3,845","4,474","10,253",136,0,1491,959,539,88,"1,119",2,4
125,125.805,7.441730000000001,02/09/2017,"Sat - Sep 2, 2017",2:00:00,RAPE (Art. 266-A RC & R.A.8353),Magugpo Poblacion,Tagum City,Not Indicated,urban,2.43,393,302,351,805,11,0,117,75,42,7,88,0,0
126,125.803,7.4503699999999995,03/09/2017,"Sun - Sep 3, 2017",16:00:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,393,302,351,805,11,0,117,75,42,7,88,0,0
127,125.824,7.42122,04/09/2017,"Mon - Sep 4, 2017",0:58:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,"3,694","2,838","3,302","7,567",100,0,1100,708,398,65,826,2,3
128,125.76899999999999,6.927239999999999,04/09/2017,"Mon - Sep 4, 2017",7:30:00,THEFT,Pangubatan (Talicod I),Samal City,Salisi (Others),rural,3.96,74,80,287,370,10,0,51,31,19,1,16,0,0
129,125.803,7.456460000000001,04/09/2017,"Mon - Sep 4, 2017",3:57:00,THEFT,Magugpo West,Tagum City,Salisi,urban,10.74,"1,735","1,333","1,551","3,553",47,0,517,332,187,30,388,1,1
130,125.816,7.39186,04/09/2017,"Mon - Sep 4, 2017",18:55:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,"1,332","1,023","1,190","2,728",36,0,397,255,143,23,298,1,1
131,125.77600000000001,7.4439,04/09/2017,"Mon - Sep 4, 2017",7:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),urban,13.32,"2,151","1,652","1,923","4,406",58,0,641,412,231,38,481,1,2
132,125.633,7.33246,05/09/2017,"Tue - Sep 5, 2017",18:30:00,ROBBERY,Nanyo,Panabo City,Hold-Up W/ Gun,rural,5.23,351,307,484,"1,085",11,1,141,90,51,3,68,0,1
133,125.678,7.28672,05/09/2017,"Tue - Sep 5, 2017",18:20:00,Drug Related Incident (RA 9165),Cagangohan,Panabo City,Not Indicated,urban,18.74,"1,259","1,100","1,732","3,886",41,2,506,323,184,12,243,1,2
134,125.67299999999999,7.311560000000001,05/09/2017,"Tue - Sep 5, 2017",23:35:00,Drug Related Incident (RA 9165),New Visayas,Panabo City,Not Indicated,urban,22.54,"1,514","1,322","2,083","4,673",49,3,608,388,221,14,292,1,3
135,125.63600000000001,7.332330000000001,05/09/2017,"Tue - Sep 5, 2017",18:30:00,ROBBERY,Nanyo,Panabo City,Hold Up,rural,5.23,351,307,484,"1,085",11,1,141,90,51,3,68,0,1
136,125.816,7.43575,06/09/2017,"Wed - Sep 6, 2017",23:50:00,Drug Related Incident (RA 9165),Apokon,Tagum City,Not Indicated,urban,22.88,"3,694","2,838","3,302","7,567",100,0,1100,708,398,65,826,2,3
137,125.803,7.4305,06/09/2017,"Wed - Sep 6, 2017",0:00:00,THEFT,Visayan Village,Tagum City,Salisi,urban,31.0,"5,005","3,845","4,474","10,253",136,0,1491,959,539,88,"1,119",2,4
138,125.818,7.4395,06/09/2017,"Wed - Sep 6, 2017",1:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,"3,694","2,838","3,302","7,567",100,0,1100,708,398,65,826,2,3
139,125.802,7.44057,06/09/2017,"Wed - Sep 6, 2017",23:12:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo South,Tagum City,Swpu (Stolen While Parked),urban,8.33,"1,345","1,034","1,203","2,756",36,0,401,258,145,24,301,1,1
140,125.807,7.433860000000001,07/09/2017,"Thu - Sep 7, 2017",4:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,"5,005","3,845","4,474","10,253",136,0,1491,959,539,88,"1,119",2,4
141,125.803,7.4573100000000005,07/09/2017,"Thu - Sep 7, 2017",1:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),urban,10.74,"1,735","1,333","1,551","3,553",47,0,517,332,187,30,388,1,1
142,125.811,7.4462,07/09/2017,"Thu - Sep 7, 2017",3:36:00,ROBBERY,Magugpo Poblacion,Tagum City,Destroying Window,urban,2.43,393,302,351,805,11,0,117,75,42,7,88,0,0
143,125.693,7.3173699999999995,07/09/2017,"Thu - Sep 7, 2017",22:45:00,Drug Related Incident (RA 9165),Salvacion,Panabo City,Not Indicated,urban,12.95,870,760,"1,197","2,686",28,2,349,223,127,8,168,0,2
144,125.82600000000001,7.44043,08/09/2017,"Fri - Sep 8, 2017",0:20:00,THEFT,Apokon,Tagum City,Salisi (Cellphone),urban,22.88,"3,694","2,838","3,302","7,567",100,0,1100,708,398,65,826,2,3
145,125.79799999999999,7.477410000000001,08/09/2017,"Fri - Sep 8, 2017",3:00:00,THEFT,La Filipina,Tagum City,Salisi (Akyat Bahay),urban,11.84,"1,912","1,469","1,709","3,916",52,0,569,366,206,34,427,1,1
146,125.823,7.452260000000001,08/09/2017,"Fri - Sep 8, 2017",5:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),urban,11.1,"1,792","1,377","1,602","3,671",49,0,534,343,193,31,401,1,1
147,125.79899999999999,7.446160000000001,08/09/2017,"Fri - Sep 8, 2017",4:00:00,THEFT,Magugpo South,Tagum City,Salisi (Akyat Bahay),urban,8.33,"1,345","1,034","1,203","2,756",36,0,401,258,145,24,301,1,1
148,125.771,7.4429,09/09/2017,"Sat - Sep 9, 2017",3:30:00,ROBBERY,San Miguel (Camp 4),Tagum City,With Violence Against or Intimidation of Persons,urban,13.32,"2,151","1,652","1,923","4,406",58,0,641,412,231,38,481,1,2
149,125.818,7.4392,09/09/2017,"Sat - Sep 9, 2017",5:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,"3,694","2,838","3,302","7,567",100,0,1100,708,398,65,826,2,3
150,125.773,7.4435199999999995,09/09/2017,"Sat - Sep 9, 2017",7:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),urban,13.32,"2,151","1,652","1,923","4,406",58,0,641,412,231,38,481,1,2
151,125.804,7.44756,09/09/2017,"Sat - Sep 9, 2017",20:01:00,Drug Related Incident (RA 9165),Canocotan,Tagum City,Not Indicated,urban,6.26,"1,011",776,903,"2,070",27,0,301,194,109,18,226,0,1
152,125.821,7.4492,09/09/2017,"Sat - Sep 9, 2017",7:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),urban,11.1,"1,792","1,377","1,602","3,671",49,0,534,343,193,31,401,1,1
153,125.803,7.4462,10/09/2017,"Sun - Sep 10, 2017",1:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,393,302,351,805,11,0,117,75,42,7,88,0,0
154,125.77799999999999,7.46243,10/09/2017,"Sun - Sep 10, 2017",4:30:00,ROBBERY,Mankilam,Tagum City,Breaking and Entering,urban,29.97,"4,839","3,718","4,326","9,913",131,0,1441,927,521,85,"1,082",2,4
155,125.819,7.4398800000000005,10/09/2017,"Sun - Sep 10, 2017",22:00:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Sharp Object,urban,22.88,"3,694","2,838","3,302","7,567",100,0,1100,708,398,65,826,2,3
156,125.79299999999999,7.492389999999999,10/09/2017,"Sun - Sep 10, 2017",18:30:00,ROBBERY,Cuambogan,Tagum City,Crowbar/Destroying Lock,urban,8.16,"1,318","1,013","1,178","2,700",36,0,393,253,142,23,295,1,1
157,125.68700000000001,7.06698,11/09/2017,"Mon - Sep 11, 2017",0:00:00,THEFT,Catagman,Samal City,Salisi (Establishment),rural,3.71,70,75,269,346,9,0,47,29,18,1,15,0,0
158,125.81200000000001,7.44905,11/09/2017,"Mon - Sep 11, 2017",10:35:00,THEFT,Magugpo East,Tagum City,Shoplifting,urban,11.1,"1,792","1,377","1,602","3,671",49,0,534,343,193,31,401,1,1
159,125.67200000000001,7.08518,11/09/2017,"Mon - Sep 11, 2017",19:00:00,RAPE (Art. 266-A RC & R.A.8353),Limao,Samal City,"Force, Threat and Intimidation",rural,7.13,134,144,518,667,17,0,91,57,34,2,28,0,0
160,125.686,7.305619999999999,11/09/2017,"Mon - Sep 11, 2017",17:30:00,THEFT,Santo Niño (Pob.),Panabo City,Shoplifting,urban,5.89,396,346,545,"1,222",13,1,159,101,58,4,76,0,1
161,125.804,7.4320699999999995,12/09/2017,"Tue - Sep 12, 2017",4:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,"5,005","3,845","4,474","10,253",136,0,1491,959,539,88,"1,119",2,4
162,125.789,7.45765,12/09/2017,"Tue - Sep 12, 2017",5:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,"4,839","3,718","4,326","9,913",131,0,1441,927,521,85,"1,082",2,4
163,125.805,7.45097,12/09/2017,"Tue - Sep 12, 2017",15:00:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,393,302,351,805,11,0,117,75,42,7,88,0,0
164,125.822,7.4504600000000005,12/09/2017,"Tue - Sep 12, 2017",22:00:00,RAPE (Art. 266-A RC & R.A.8353),Magugpo East,Tagum City,"Force, Threat and Intimidation",urban,11.1,"1,792","1,377","1,602","3,671",49,0,534,343,193,31,401,1,1
165,125.824,7.42122,13/09/2017,"Wed - Sep 13, 2017",2:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,"3,694","2,838","3,302","7,567",100,0,1100,708,398,65,826,2,3
166,125.802,7.4565,14/09/2017,"Thu - Sep 14, 2017",4:30:00,ROBBERY,Magugpo West,Tagum City,Cellphone Snatching,urban,10.74,"1,735","1,333","1,551","3,553",47,0,517,332,187,30,388,1,1
167,125.802,7.47335,14/09/2017,"Thu - Sep 14, 2017",17:45:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,La Filipina,Tagum City,Swpu (Stolen While Parked),urban,11.84,"1,912","1,469","1,709","3,916",52,0,569,366,206,34,427,1,1
168,125.68799999999999,7.131639999999999,15/09/2017,"Fri - Sep 15, 2017",0:25:00,MURDER,Moncado (Pob.),Samal City,Shooting,rural,10.7,201,215,776,"1,000",26,0,137,85,51,3,42,0,0
169,125.76,7.051019999999999,16/09/2017,"Sat - Sep 16, 2017",15:10:00,PHYSICAL INJURIES,Tagbay,Samal City,Mauling,rural,4.02,76,81,292,376,10,0,51,32,19,1,16,0,0
170,125.67,7.3017,16/09/2017,"Sat - Sep 16, 2017",10:32:00,Drug Related Incident (RA 9165),New Visayas,Panabo City,Not Indicated,urban,22.54,"1,514","1,322","2,083","4,673",49,3,608,388,221,14,292,1,3
171,125.681,7.29953,16/09/2017,"Sat - Sep 16, 2017",18:00:00,Drug Related Incident (RA 9165),New Pandan (Pob.),Panabo City,Not Indicated,urban,9.03,606,530,834,"1,872",20,1,244,155,89,6,117,0,1
172,125.804,7.44614,16/09/2017,"Sat - Sep 16, 2017",16:05:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,393,302,351,805,11,0,117,75,42,7,88,0,0
173,125.802,7.46184,16/09/2017,"Sat - Sep 16, 2017",19:20:00,Vehicular Traffic Accident,Magugpo West,Tagum City,Not Indicated,urban,10.74,"1,735","1,333","1,551","3,553",47,0,517,332,187,30,388,1,1
174,125.81299999999999,7.44505,17/09/2017,"Sun - Sep 17, 2017",3:20:00,Vehicular Traffic Accident,Apokon,Tagum City,Not Indicated,urban,22.88,"3,694","2,838","3,302","7,567",100,0,1100,708,398,65,826,2,3
175,125.804,7.44905,17/09/2017,"Sun - Sep 17, 2017",12:45:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,393,302,351,805,11,0,117,75,42,7,88,0,0
176,125.74700000000001,7.374110000000001,17/09/2017,"Sun - Sep 17, 2017",16:20:00,Vehicular Traffic Accident,Liboganon,Tagum City,Not Indicated,rural,1.75,283,217,253,580,8,0,84,54,30,5,63,0,0
177,125.805,7.4325399999999995,17/09/2017,"Sun - Sep 17, 2017",22:11:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Shooting,urban,31.0,"5,005","3,845","4,474","10,253",136,0,1491,959,539,88,"1,119",2,4
178,125.77600000000001,7.44433,18/09/2017,"Mon - Sep 18, 2017",4:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),urban,13.32,"2,151","1,652","1,923","4,406",58,0,641,412,231,38,481,1,2
179,125.803,7.4321399999999995,18/09/2017,"Mon - Sep 18, 2017",5:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,"5,005","3,845","4,474","10,253",136,0,1491,959,539,88,"1,119",2,4
180,125.824,7.4178,18/09/2017,"Mon - Sep 18, 2017",23:03:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Sharp Object,urban,22.88,"3,694","2,838","3,302","7,567",100,0,1100,708,398,65,826,2,3
181,125.749,7.12666,18/09/2017,"Mon - Sep 18, 2017",5:00:00,HOMICIDE,San Antonio,Samal City,Stabbing/Hacking,rural,5.99,113,121,435,560,14,0,77,48,29,2,24,0,0
182,125.82,7.438839999999999,19/09/2017,"Tue - Sep 19, 2017",20:45:00,ROBBERY,Apokon,Tagum City,Snatching,urban,22.88,"3,694","2,838","3,302","7,567",100,0,1100,708,398,65,826,2,3
183,125.71700000000001,7.07981,19/09/2017,"Tue - Sep 19, 2017",22:40:00,PHYSICAL INJURIES,Peñaplata (Pob.),Samal City,Stabbing/Hacking,urban,17.42,328,351,"1,264","1,628",42,0,222,139,83,5,69,0,1
184,125.779,7.462289999999999,20/09/2017,"Wed - Sep 20, 2017",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,"4,839","3,718","4,326","9,913",131,0,1441,927,521,85,"1,082",2,4
185,125.69,7.3063,20/09/2017,"Wed - Sep 20, 2017",18:30:00,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,Not Indicated,urban,5.89,396,346,545,"1,222",13,1,159,101,58,4,76,0,1
186,125.80799999999999,7.44535,20/09/2017,"Wed - Sep 20, 2017",23:38:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Forcibly Taken,urban,2.43,393,302,351,805,11,0,117,75,42,7,88,0,0
187,125.804,7.4325399999999995,21/09/2017,"Thu - Sep 21, 2017",7:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,"5,005","3,845","4,474","10,253",136,0,1491,959,539,88,"1,119",2,4
188,125.819,7.44061,21/09/2017,"Thu - Sep 21, 2017",19:00:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Sharp Object,urban,22.88,"3,694","2,838","3,302","7,567",100,0,1100,708,398,65,826,2,3
189,125.775,7.463839999999999,21/09/2017,"Thu - Sep 21, 2017",18:03:00,ROBBERY,Mankilam,Tagum City,Crowbar/Destroying Lock,urban,29.97,"4,839","3,718","4,326","9,913",131,0,1441,927,521,85,"1,082",2,4
190,125.806,7.44733,21/09/2017,"Thu - Sep 21, 2017",23:30:00,RAPE (Art. 266-A RC & R.A.8353),Magugpo Poblacion,Tagum City,Deprived of Reason or Unconcious (Under the Influence of Liquior),urban,2.43,393,302,351,805,11,0,117,75,42,7,88,0,0
191,125.809,7.4389,22/09/2017,"Fri - Sep 22, 2017",12:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,"5,005","3,845","4,474","10,253",136,0,1491,959,539,88,"1,119",2,4
192,125.738,7.039689999999999,22/09/2017,"Fri - Sep 22, 2017",18:40:00,ROBBERY,Del Monte,Samal City,Hold-Up W/ Gun,rural,5.47,103,110,397,511,13,0,70,44,26,1,22,0,0
193,125.805,7.45367,22/09/2017,"Fri - Sep 22, 2017",23:10:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),urban,10.74,"1,735","1,333","1,551","3,553",47,0,517,332,187,30,388,1,1
194,125.79799999999999,7.4606699999999995,23/09/2017,"Sat - Sep 23, 2017",1:45:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Mauling,urban,10.74,"1,735","1,333","1,551","3,553",47,0,517,332,187,30,388,1,1
195,125.819,7.44067,23/09/2017,"Sat - Sep 23, 2017",4:30:00,ROBBERY,Apokon,Tagum City,Cellphone Snatching,urban,22.88,"3,694","2,838","3,302","7,567",100,0,1100,708,398,65,826,2,3
196,125.79,7.46305,23/09/2017,"Sat - Sep 23, 2017",11:00:00,PHYSICAL INJURIES,Mankilam,Tagum City,Hacking,urban,29.97,"4,839","3,718","4,326","9,913",131,0,1441,927,521,85,"1,082",2,4
197,125.795,7.42846,23/09/2017,"Sat - Sep 23, 2017",14:30:00,Vehicular Traffic Accident,Visayan Village,Tagum City,Not Indicated,urban,31.0,"5,005","3,845","4,474","10,253",136,0,1491,959,539,88,"1,119",2,4
198,125.82799999999999,7.42643,24/09/2017,"Sun - Sep 24, 2017",6:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,"3,694","2,838","3,302","7,567",100,0,1100,708,398,65,826,2,3
199,125.773,7.44152,24/09/2017,"Sun - Sep 24, 2017",6:00:00,Vehicular Traffic Accident,San Miguel (Camp 4),Tagum City,Not Indicated,urban,13.32,"2,151","1,652","1,923","4,406",58,0,641,412,231,38,481,1,2
200,125.825,7.42075,24/09/2017,"Sun - Sep 24, 2017",18:30:00,ROBBERY,Apokon,Tagum City,Hold Up,urban,22.88,"3,694","2,838","3,302","7,567",100,0,1100,708,398,65,826,2,3
201,125.824,7.42045,24/09/2017,"Sun - Sep 24, 2017",19:00:00,ROBBERY,Apokon,Tagum City,Hold Up,urban,22.88,"3,694","2,838","3,302","7,567",100,0,1100,708,398,65,826,2,3
202,125.816,7.46192,24/09/2017,"Sun - Sep 24, 2017",22:00:00,PHYSICAL INJURIES,Magugpo North,Tagum City,Mauling,urban,7.19,"1,161",892,"1,037","2,377",31,0,346,222,125,20,260,1,1
203,125.804,7.44667,24/09/2017,"Sun - Sep 24, 2017",19:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,393,302,351,805,11,0,117,75,42,7,88,0,0
204,125.79899999999999,7.4608,25/09/2017,"Mon - Sep 25, 2017",2:00:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Stabbing/Hacking,urban,10.74,"1,735","1,333","1,551","3,553",47,0,517,332,187,30,388,1,1
205,125.682,7.29679,25/09/2017,"Mon - Sep 25, 2017",7:30:00,MURDER,New Pandan (Pob.),Panabo City,Shooting,urban,9.03,606,530,834,"1,872",20,1,244,155,89,6,117,0,1
206,125.803,7.42895,25/09/2017,"Mon - Sep 25, 2017",4:00:00,ROBBERY,Visayan Village,Tagum City,Destroying Window,urban,31.0,"5,005","3,845","4,474","10,253",136,0,1491,959,539,88,"1,119",2,4
207,125.682,7.3026,25/09/2017,"Mon - Sep 25, 2017",18:15:00,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,Not Indicated,urban,5.89,396,346,545,"1,222",13,1,159,101,58,4,76,0,1
208,125.804,7.438910000000001,26/09/2017,"Tue - Sep 26, 2017",4:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,"5,005","3,845","4,474","10,253",136,0,1491,959,539,88,"1,119",2,4
209,125.65,7.277019999999999,26/09/2017,"Tue - Sep 26, 2017",0:30:00,ROBBERY,Maduao,Panabo City,In an Inhabited House or Public Building or Edifice Devoted to Worship,rural,4.24,285,249,392,878,9,1,114,73,42,3,55,0,1
210,125.79799999999999,7.43573,26/09/2017,"Tue - Sep 26, 2017",15:40:00,Drug Related Incident (RA 9165),Visayan Village,Tagum City,Not Indicated,urban,31.0,"5,005","3,845","4,474","10,253",136,0,1491,959,539,88,"1,119",2,4
211,125.822,7.4173100000000005,27/09/2017,"Wed - Sep 27, 2017",20:00:00,ROBBERY,Apokon,Tagum City,Destroying Window,urban,22.88,"3,694","2,838","3,302","7,567",100,0,1100,708,398,65,826,2,3
212,125.805,7.448860000000001,28/09/2017,"Thu - Sep 28, 2017",0:09:00,PHYSICAL INJURIES,Magugpo Poblacion,Tagum City,Mauling,urban,2.43,393,302,351,805,11,0,117,75,42,7,88,0,0
213,125.79799999999999,7.443010000000001,28/09/2017,"Thu - Sep 28, 2017",2:04:00,ROBBERY,Magugpo South,Tagum City,Crowbar/Destroying Lock,urban,8.33,"1,345","1,034","1,203","2,756",36,0,401,258,145,24,301,1,1
214,125.81200000000001,7.437410000000001,28/09/2017,"Thu - Sep 28, 2017",12:01:00,THEFT,Visayan Village,Tagum City,Snatching,urban,31.0,"5,005","3,845","4,474","10,253",136,0,1491,959,539,88,"1,119",2,4
215,125.802,7.44433,29/09/2017,"Fri - Sep 29, 2017",6:00:00,THEFT,Magugpo South,Tagum City,Salisi,urban,8.33,"1,345","1,034","1,203","2,756",36,0,401,258,145,24,301,1,1
216,125.801,7.4468,29/09/2017,"Fri - Sep 29, 2017",15:30:00,THEFT,Magugpo Poblacion,Tagum City,Plain Theft,urban,2.43,393,302,351,805,11,0,117,75,42,7,88,0,0
217,125.69,7.28923,29/09/2017,"Fri - Sep 29, 2017",15:30:00,Drug Related Incident (RA 9165),Cagangohan,Panabo City,Not Indicated,urban,18.74,"1,259","1,100","1,732","3,886",41,2,506,323,184,12,243,1,2
218,125.771,7.444369999999999,30/09/2017,"Sat - Sep 30, 2017",2:00:00,PHYSICAL INJURIES,San Miguel (Camp 4),Tagum City,Mauling,urban,13.32,"2,151","1,652","1,923","4,406",58,0,641,412,231,38,481,1,2
219,125.708,7.29815,30/09/2017,"Sat - Sep 30, 2017",4:15:00,MURDER,San Pedro,Panabo City,Shooting,urban,5.7,383,335,527,"1,183",12,1,154,98,56,4,74,0,1
220,125.795,7.48911,30/09/2017,"Sat - Sep 30, 2017",5:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Cuambogan,Tagum City,Swpu (Stolen While Parked),urban,8.16,"1,318","1,013","1,178","2,700",36,0,393,253,142,23,295,1,1
221,125.807,7.44941,30/09/2017,"Sat - Sep 30, 2017",11:00:00,THEFT,Magugpo Poblacion,Tagum City,Qualified Theft,urban,2.43,393,302,351,805,11,0,117,75,42,7,88,0,0
222,125.77600000000001,7.40735,30/09/2017,"Sat - Sep 30, 2017",18:00:00,PHYSICAL INJURIES,Canocotan,Tagum City,Hacking,urban,6.26,"1,011",776,903,"2,070",27,0,301,194,109,18,226,0,1
223,125.85799999999999,7.48273,30/09/2017,"Sat - Sep 30, 2017",21:30:00,Vehicular Traffic Accident,Pandapan,Tagum City,Not Indicated,rural,1.84,296,228,265,607,8,0,88,57,32,5,66,0,0
224,125.787,7.461410000000001,01/10/2017,"Sun - Oct 1, 2017",6:45:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,"4,839","3,718","4,326","9,913",131,0,1441,927,521,85,"1,082",2,4
225,125.809,7.4709699999999994,01/10/2017,"Sun - Oct 1, 2017",19:40:00,THEFT,La Filipina,Tagum City,Snatching,urban,11.84,"1,912","1,469","1,709","3,916",52,0,569,366,206,34,427,1,1
226,125.76,7.48458,02/10/2017,"Mon - Oct 2, 2017",5:30:00,MURDER,Pagsabangan,Tagum City,Stabbing/Hacking,rural,4.04,652,501,583,"1,336",18,0,194,125,70,11,146,0,0
227,125.80799999999999,7.44925,02/10/2017,"Mon - Oct 2, 2017",17:01:00,THEFT,Magugpo Poblacion,Tagum City,Shoplifting,urban,2.43,393,302,351,805,11,0,117,75,42,7,88,0,0
228,125.823,7.45297,02/10/2017,"Mon - Oct 2, 2017",2:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),urban,11.1,"1,792","1,377","1,602","3,671",49,0,534,343,193,31,401,1,1
229,125.694,7.31562,02/10/2017,"Mon - Oct 2, 2017",22:10:00,Drug Related Incident (RA 9165),San Vicente,Panabo City,Not Indicated,urban,19.66,"1,320","1,153","1,817","4,076",43,2,530,338,193,12,255,1,2
