,lng,lat,date,customdate,time,crime,barangay,city,modus,placetype,land area sq km,"Marital Status,Common law/livein","Marital Status,Common law/livein,female","Marital Status,Common law/livein,male","Marital Status,Divorced/Separated","Marital Status,Divorced/Separated,female","Marital Status,Divorced/Separated,male","Marital Status,Married","Marital Status,Married,female","Marital Status,Married,male","Marital Status,Single","Marital Status,Single,female","Marital Status,Single,male","Marital Status,Unknown","Marital Status,Unknown,female","Marital Status,Unknown,male","Marital Status,Widowed","Marital Status,Widowed,female","Marital Status,Widowed,male"
666,125.79899999999999,7.44682,06/04/2018,"Fri - Apr 6, 2018",0:00:00,ROBBERY,Nueva Fuerza,Tagum City,Hold-Up W/ Gun,rural,1.5,175,88,87,25,16,10,649,326,323,696,326,371,0,0,0,71,54,16
667,125.79799999999999,7.423710000000001,06/04/2018,"Fri - Apr 6, 2018",19:20:00,MURDER,Visayan Village,Tagum City,Shooting,urban,31.0,3622,1819,1803,523,325,199,13392,6720,6672,"14,376","6,721","7,655",2,2,0,"1,457",1121,336
668,125.803,7.45914,07/04/2018,"Sat - Apr 7, 2018",21:00:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,284,143,142,41,25,16,1052,528,524,"1,129",528,601,0,0,0,114,88,26
669,125.771,7.37907,08/04/2018,"Sun - Apr 8, 2018",3:19:00,PHYSICAL INJURIES,Madaum,Tagum City,Shooting,urban,8.25,964,484,480,139,86,53,3563,1788,1775,"3,825","1,788","2,037",1,0,0,388,298,89
670,125.80799999999999,7.418880000000001,08/04/2018,"Sun - Apr 8, 2018",3:00:00,THEFT,Canocotan,Tagum City,Plain Theft,urban,6.26,731,367,364,106,66,40,2704,1357,1347,"2,903","1,357","1,546",0,0,0,294,226,68
671,125.819,7.43697,09/04/2018,"Mon - Apr 9, 2018",9:25:00,MURDER,Apokon,Tagum City,Shooting,urban,22.88,2673,1342,1331,386,240,147,9885,4960,4925,"10,611","4,961","5,650",1,1,0,1076,827,248
672,125.823,7.45631,10/04/2018,"Tue - Apr 10, 2018",4:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),urban,11.1,1297,651,646,187,116,71,4795,2406,2389,"5,147","2,406","2,741",1,1,0,522,401,120
673,125.78,7.461239999999999,09/04/2018,"Mon - Apr 9, 2018",13:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,3502,1759,1744,506,314,192,12949,6497,6451,"13,900","6,499","7,402",2,2,0,1409,1084,325
674,125.796,7.4336899999999995,08/04/2018,"Sun - Apr 8, 2018",5:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,3622,1819,1803,523,325,199,13392,6720,6672,"14,376","6,721","7,655",2,2,0,"1,457",1121,336
675,125.682,7.300610000000001,10/04/2018,"Tue - Apr 10, 2018",16:40:00,Drug Related Incident (RA 9165),New Pandan (Pob.),Panabo City,Not Indicated,urban,9.03,589,294,296,75,45,30,2243,1124,1120,"2,242","1,020","1,222",1,0,0,225,171,54
676,125.679,7.121630000000001,11/04/2018,"Wed - Apr 11, 2018",7:15:00,THEFT,Kinawitnon,Samal City,Salisi (Cellphone),rural,5.64,189,95,94,23,12,11,692,346,345,639,273,366,0,0,0,74,55,19
677,125.76700000000001,7.40607,06/04/2018,"Fri - Apr 6, 2018",10:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Canocotan,Tagum City,Swpu (Stolen While Parked),urban,6.26,731,367,364,106,66,40,2704,1357,1347,"2,903","1,357","1,546",0,0,0,294,226,68
678,125.802,7.45178,12/04/2018,"Thu - Apr 12, 2018",9:30:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,284,143,142,41,25,16,1052,528,524,"1,129",528,601,0,0,0,114,88,26
679,125.80799999999999,7.38007,12/04/2018,"Thu - Apr 12, 2018",20:45:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,964,484,480,139,86,53,3563,1788,1775,"3,825","1,788","2,037",1,0,0,388,298,89
680,125.802,7.44552,13/04/2018,"Fri - Apr 13, 2018",1:55:00,MURDER,Magugpo South,Tagum City,Shooting,urban,8.33,974,489,485,141,87,53,3600,1806,1793,"3,864","1,807","2,058",1,0,0,392,301,90
681,125.67200000000001,7.30605,13/04/2018,"Fri - Apr 13, 2018",16:00:00,PHYSICAL INJURIES,New Visayas,Panabo City,Mauling,urban,22.54,1471,733,738,187,113,74,5600,2805,2796,"5,597","2,546","3,052",1,1,1,562,426,135
682,125.649,7.27893,14/04/2018,"Sat - Apr 14, 2018",20:00:00,MURDER,Upper Licanan,Panabo City,Shooting,rural,2.16,141,70,71,18,11,7,537,269,268,537,244,293,0,0,0,54,41,13
683,125.79299999999999,7.500030000000001,15/04/2018,"Sun - Apr 15, 2018",2:00:00,ROBBERY,Cuambogan,Tagum City,With Violence Against or Intimidation of Persons,urban,8.16,954,479,475,138,85,52,3527,1770,1757,"3,786","1,770","2,016",1,0,0,384,295,89
684,125.79899999999999,7.385339999999999,14/04/2018,"Sat - Apr 14, 2018",13:43:00,MURDER,Madaum,Tagum City,Shooting,urban,8.25,964,484,480,139,86,53,3563,1788,1775,"3,825","1,788","2,037",1,0,0,388,298,89
685,125.814,7.451569999999999,14/04/2018,"Sat - Apr 14, 2018",16:50:00,THEFT,Magugpo East,Tagum City,Shoplifting,urban,11.1,1297,651,646,187,116,71,4795,2406,2389,"5,147","2,406","2,741",1,1,0,522,401,120
686,125.809,7.37892,16/04/2018,"Mon - Apr 16, 2018",20:55:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,964,484,480,139,86,53,3563,1788,1775,"3,825","1,788","2,037",1,0,0,388,298,89
687,125.751,7.09318,15/04/2018,"Sun - Apr 15, 2018",16:00:00,PHYSICAL INJURIES,Tagbitan-Ag,Samal City,Shooting,rural,6.24,209,105,105,25,14,12,765,383,382,707,303,404,1,0,0,82,61,21
688,125.681,7.30036,17/04/2018,"Tue - Apr 17, 2018",11:15:00,PHYSICAL INJURIES,New Pandan (Pob.),Panabo City,Shooting,urban,9.03,589,294,296,75,45,30,2243,1124,1120,"2,242","1,020","1,222",1,0,0,225,171,54
689,125.689,7.3178399999999995,03/04/2018,"Tue - Apr 3, 2018",12:00:00,RAPE (Art. 266-A RC & R.A.8353),Salvacion,Panabo City,"Force, Threat and Intimidation",urban,12.95,846,422,424,107,65,43,3219,1612,1607,"3,217","1,463","1,754",1,0,0,323,245,78
690,125.805,7.44727,15/04/2018,"Sun - Apr 15, 2018",3:00:00,PHYSICAL INJURIES,Magugpo Poblacion,Tagum City,Mauling,urban,2.43,284,143,142,41,25,16,1052,528,524,"1,129",528,601,0,0,0,114,88,26
691,125.816,7.45535,17/04/2018,"Tue - Apr 17, 2018",9:43:00,THEFT,Magugpo North,Tagum City,Salisi,urban,7.19,840,422,418,121,75,46,3105,1558,1547,"3,334","1,558","1,775",0,0,0,338,260,78
692,125.68299999999999,7.3090399999999995,19/04/2018,"Thu - Apr 19, 2018",3:30:00,MURDER,San Francisco (Pob.),Panabo City,Stabbing/Hacking,urban,17.46,1140,568,572,145,87,57,4338,2173,2165,"4,336","1,972","2,364",1,1,0,435,330,105
693,125.714,7.0783,18/04/2018,"Wed - Apr 18, 2018",9:00:00,THEFT,Peñaplata (Pob.),Samal City,Salisi (Others),urban,17.42,585,293,292,71,38,33,2137,1070,1067,"1,975",845,1129,2,1,0,229,170,60
694,125.814,7.4455,19/04/2018,"Thu - Apr 19, 2018",2:35:00,ROBBERY,Apokon,Tagum City,Breaking and Entering,urban,22.88,2673,1342,1331,386,240,147,9885,4960,4925,"10,611","4,961","5,650",1,1,0,1076,827,248
695,125.79799999999999,7.46024,19/04/2018,"Thu - Apr 19, 2018",4:27:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),urban,10.74,1255,630,625,181,113,69,4641,2329,2312,"4,982","2,329","2,653",1,1,0,505,388,117
696,125.823,7.4358,19/04/2018,"Thu - Apr 19, 2018",16:50:00,Drug Related Incident (RA 9165),Magugpo West,Tagum City,Not Indicated,urban,10.74,1255,630,625,181,113,69,4641,2329,2312,"4,982","2,329","2,653",1,1,0,505,388,117
697,125.625,7.27597,19/04/2018,"Thu - Apr 19, 2018",10:00:00,THEFT,Upper Licanan,Panabo City,Plain Theft,rural,2.16,141,70,71,18,11,7,537,269,268,537,244,293,0,0,0,54,41,13
698,125.822,7.43465,20/04/2018,"Fri - Apr 20, 2018",9:00:00,THEFT,Apokon,Tagum City,Salisi,urban,22.88,2673,1342,1331,386,240,147,9885,4960,4925,"10,611","4,961","5,650",1,1,0,1076,827,248
699,125.76799999999999,7.0049399999999995,20/04/2018,"Fri - Apr 20, 2018",18:00:00,RAPE (Art. 266-A RC & R.A.8353),Tagbaobo,Samal City,Deprived of Reason or Unconcious (Under the Influence of Liquior),rural,6.23,209,105,104,25,14,12,764,383,381,706,302,404,1,0,0,82,61,21
700,125.79700000000001,7.43469,20/04/2018,"Fri - Apr 20, 2018",15:54:00,MURDER,Visayan Village,Tagum City,Shooting,urban,31.0,3622,1819,1803,523,325,199,13392,6720,6672,"14,376","6,721","7,655",2,2,0,"1,457",1121,336
701,125.791,7.4199399999999995,22/04/2018,"Sun - Apr 22, 2018",13:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),urban,11.1,1297,651,646,187,116,71,4795,2406,2389,"5,147","2,406","2,741",1,1,0,522,401,120
702,125.699,7.162000000000001,20/04/2018,"Fri - Apr 20, 2018",10:00:00,THEFT,Tambo,Samal City,Qualified Theft,rural,12.49,419,210,209,51,27,24,1532,767,765,"1,416",606,810,1,1,0,164,122,43
703,125.583,7.39668,22/04/2018,"Sun - Apr 22, 2018",10:45:00,THEFT,A. O. Floirendo,Panabo City,Qualified Theft,urban,6.6,431,215,216,55,33,22,1639,821,818,1638,745,893,0,0,0,164,125,40
704,125.773,7.4676100000000005,23/04/2018,"Mon - Apr 23, 2018",4:20:00,PHYSICAL INJURIES,Mankilam,Tagum City,Shooting,urban,29.97,3502,1759,1744,506,314,192,12949,6497,6451,"13,900","6,499","7,402",2,2,0,1409,1084,325
705,125.59,7.347989999999999,22/04/2018,"Sun - Apr 22, 2018",18:30:00,MURDER,New Malaga (Dalisay),Panabo City,Stabbing/Hacking,rural,2.5,163,81,82,21,12,8,620,311,310,620,282,338,0,0,0,62,47,15
706,125.775,7.46373,23/04/2018,"Mon - Apr 23, 2018",3:20:00,THEFT,Mankilam,Tagum City,Salisi (Others),urban,29.97,3502,1759,1744,506,314,192,12949,6497,6451,"13,900","6,499","7,402",2,2,0,1409,1084,325
707,125.66799999999999,7.307980000000001,22/04/2018,"Sun - Apr 22, 2018",21:00:00,MURDER,New Visayas,Panabo City,Stabbing/Hacking,urban,22.54,1471,733,738,187,113,74,5600,2805,2796,"5,597","2,546","3,052",1,1,1,562,426,135
708,125.84700000000001,7.475789999999999,18/04/2018,"Wed - Apr 18, 2018",12:00:00,RAPE (Art. 266-A RC & R.A.8353),Magdum,Tagum City,"Force, Threat and Intimidation",urban,7.86,918,461,457,133,82,50,3395,1704,1691,"3,645","1,704","1,941",0,0,0,369,284,85
709,125.792,7.45384,23/04/2018,"Mon - Apr 23, 2018",21:00:00,ROBBERY,Mankilam,Tagum City,Akyat Bahay,urban,29.97,3502,1759,1744,506,314,192,12949,6497,6451,"13,900","6,499","7,402",2,2,0,1409,1084,325
710,125.80799999999999,7.3796800000000005,24/04/2018,"Tue - Apr 24, 2018",13:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,964,484,480,139,86,53,3563,1788,1775,"3,825","1,788","2,037",1,0,0,388,298,89
711,125.68299999999999,7.30047,24/04/2018,"Tue - Apr 24, 2018",16:50:00,THEFT,New Pandan (Pob.),Panabo City,Salisi (Others),urban,9.03,589,294,296,75,45,30,2243,1124,1120,"2,242","1,020","1,222",1,0,0,225,171,54
712,125.698,7.18355,24/04/2018,"Tue - Apr 24, 2018",10:20:00,THEFT,Camudmud,Samal City,Salisi (Others),rural,7.33,246,123,123,30,16,14,899,450,449,830,355,475,1,1,0,96,71,25
713,125.801,7.4341800000000005,25/04/2018,"Wed - Apr 25, 2018",21:05:00,Drug Related Incident (RA 9165),Visayan Village,Tagum City,Not Indicated,urban,31.0,3622,1819,1803,523,325,199,13392,6720,6672,"14,376","6,721","7,655",2,2,0,"1,457",1121,336
714,125.714,7.077939999999999,26/04/2018,"Thu - Apr 26, 2018",12:10:00,Vehicular Traffic Accident,Peñaplata (Pob.),Samal City,Not Indicated,urban,17.42,585,293,292,71,38,33,2137,1070,1067,"1,975",845,1129,2,1,0,229,170,60
715,125.70100000000001,7.07747,27/04/2018,"Fri - Apr 27, 2018",0:10:00,THEFT,San Miguel (Magamono),Samal City,Salisi (Akyat Bahay),rural,4.7,158,79,79,19,10,9,576,289,288,532,228,305,0,0,0,62,46,16
716,125.586,7.310110000000001,26/04/2018,"Thu - Apr 26, 2018",17:00:00,PHYSICAL INJURIES,Kauswagan,Panabo City,Stabbing/Hacking,rural,1.93,126,63,63,16,10,6,480,240,239,479,218,261,0,0,0,48,37,12
717,125.779,6.96668,29/04/2018,"Sun - Apr 29, 2018",0:22:00,THEFT,Kanaan,Samal City,Salisi (Others),rural,4.14,139,70,69,17,9,8,508,255,254,470,201,269,0,0,0,54,40,14
718,125.82700000000001,7.4215800000000005,28/04/2018,"Sat - Apr 28, 2018",2:30:00,THEFT,Apokon,Tagum City,Salisi,urban,22.88,2673,1342,1331,386,240,147,9885,4960,4925,"10,611","4,961","5,650",1,1,0,1076,827,248
719,125.794,7.504160000000001,28/04/2018,"Sat - Apr 28, 2018",20:00:00,PHYSICAL INJURIES,Nueva Fuerza,Tagum City,Hacking,rural,1.5,175,88,87,25,16,10,649,326,323,696,326,371,0,0,0,71,54,16
720,125.818,7.45982,29/04/2018,"Sun - Apr 29, 2018",0:50:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,Swpu (Stolen While Parked),urban,7.19,840,422,418,121,75,46,3105,1558,1547,"3,334","1,558","1,775",0,0,0,338,260,78
721,125.68299999999999,7.3101899999999995,01/05/2018,"Tue - May 1, 2018",22:00:00,Drug Related Incident (RA 9165),San Francisco (Pob.),Panabo City,Not Indicated,urban,17.46,1140,568,572,145,87,57,4338,2173,2165,"4,336","1,972","2,364",1,1,0,435,330,105
722,125.794,7.4913300000000005,01/05/2018,"Tue - May 1, 2018",3:30:00,PHYSICAL INJURIES,Cuambogan,Tagum City,Stabbing/Hacking,urban,8.16,954,479,475,138,85,52,3527,1770,1757,"3,786","1,770","2,016",1,0,0,384,295,89
723,125.8,7.4608,02/05/2018,"Wed - May 2, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),urban,10.74,1255,630,625,181,113,69,4641,2329,2312,"4,982","2,329","2,653",1,1,0,505,388,117
724,125.824,7.42703,02/05/2018,"Wed - May 2, 2018",23:35:00,Drug Related Incident (RA 9165),Apokon,Tagum City,Not Indicated,urban,22.88,2673,1342,1331,386,240,147,9885,4960,4925,"10,611","4,961","5,650",1,1,0,1076,827,248
725,125.824,7.4508600000000005,03/05/2018,"Thu - May 3, 2018",4:15:00,THEFT,Magugpo East,Tagum City,Salisi (Establishment),urban,11.1,1297,651,646,187,116,71,4795,2406,2389,"5,147","2,406","2,741",1,1,0,522,401,120
726,125.802,7.44718,03/05/2018,"Thu - May 3, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,284,143,142,41,25,16,1052,528,524,"1,129",528,601,0,0,0,114,88,26
727,125.792,7.42639,03/05/2018,"Thu - May 3, 2018",13:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,3622,1819,1803,523,325,199,13392,6720,6672,"14,376","6,721","7,655",2,2,0,"1,457",1121,336
728,125.689,7.137980000000001,05/05/2018,"Sat - May 5, 2018",7:55:00,THEFT,Miranda (Pob.),Samal City,Salisi (Cellphone),urban,20.32,682,341,341,83,45,38,2493,1249,1245,"2,304",986,"1,318",2,2,0,267,198,70
729,125.74600000000001,7.1607199999999995,05/05/2018,"Sat - May 5, 2018",13:05:00,THEFT,Balet,Samal City,Salisi (Others),rural,8.25,277,139,138,34,18,16,1013,507,506,936,400,535,1,1,0,109,80,28
730,125.818,7.37392,05/05/2018,"Sat - May 5, 2018",5:20:00,ROBBERY,Madaum,Tagum City,Breaking and Entering,urban,8.25,964,484,480,139,86,53,3563,1788,1775,"3,825","1,788","2,037",1,0,0,388,298,89
731,125.801,7.452780000000001,06/05/2018,"Sun - May 6, 2018",15:00:00,THEFT,Magugpo Poblacion,Tagum City,Pick-Pocketing,urban,2.43,284,143,142,41,25,16,1052,528,524,"1,129",528,601,0,0,0,114,88,26
732,125.796,7.4586,07/05/2018,"Mon - May 7, 2018",3:00:00,THEFT,Magugpo West,Tagum City,Salisi (Akyat Bahay),urban,10.74,1255,630,625,181,113,69,4641,2329,2312,"4,982","2,329","2,653",1,1,0,505,388,117
733,125.804,7.43354,07/05/2018,"Mon - May 7, 2018",4:00:00,THEFT,Visayan Village,Tagum City,Salisi (Akyat Bahay),urban,31.0,3622,1819,1803,523,325,199,13392,6720,6672,"14,376","6,721","7,655",2,2,0,"1,457",1121,336
734,125.805,7.4759899999999995,02/05/2018,"Wed - May 2, 2018",17:00:00,RAPE (Art. 266-A RC & R.A.8353),La Filipina,Tagum City,"Force, Threat and Intimidation",urban,11.84,1383,695,689,200,124,76,5115,2566,2548,"5,491","2,567","2,924",1,1,0,557,428,128
735,125.805,7.4485600000000005,07/05/2018,"Mon - May 7, 2018",20:30:00,THEFT,Magugpo Poblacion,Tagum City,Pick-Pocketing,urban,2.43,284,143,142,41,25,16,1052,528,524,"1,129",528,601,0,0,0,114,88,26
736,125.803,7.448060000000001,07/05/2018,"Mon - May 7, 2018",21:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,284,143,142,41,25,16,1052,528,524,"1,129",528,601,0,0,0,114,88,26
737,125.669,7.113519999999999,07/05/2018,"Mon - May 7, 2018",1:00:00,Drug Related Incident (RA 9165),Caliclic (Dangca-An),Samal City,Not Indicated,urban,6.81,228,114,114,28,15,13,835,418,417,772,330,441,1,1,0,90,66,23
738,125.804,7.45907,08/05/2018,"Tue - May 8, 2018",10:00:00,THEFT,Magugpo West,Tagum City,Salisi,urban,10.74,1255,630,625,181,113,69,4641,2329,2312,"4,982","2,329","2,653",1,1,0,505,388,117
739,125.81700000000001,7.392239999999999,08/05/2018,"Tue - May 8, 2018",6:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,964,484,480,139,86,53,3563,1788,1775,"3,825","1,788","2,037",1,0,0,388,298,89
740,125.76799999999999,7.46697,27/03/2018,"Tue - Mar 27, 2018",19:30:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,urban,29.97,3502,1759,1744,506,314,192,12949,6497,6451,"13,900","6,499","7,402",2,2,0,1409,1084,325
741,125.775,7.46369,27/03/2018,"Tue - Mar 27, 2018",20:30:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,urban,29.97,3502,1759,1744,506,314,192,12949,6497,6451,"13,900","6,499","7,402",2,2,0,1409,1084,325
742,125.834,7.46909,08/05/2018,"Tue - May 8, 2018",4:00:00,ROBBERY,Magdum,Tagum City,Destroying Window,urban,7.86,918,461,457,133,82,50,3395,1704,1691,"3,645","1,704","1,941",0,0,0,369,284,85
743,125.79799999999999,7.44635,09/05/2018,"Wed - May 9, 2018",0:45:00,PHYSICAL INJURIES,Magugpo South,Tagum City,Stabbing/Hacking,urban,8.33,974,489,485,141,87,53,3600,1806,1793,"3,864","1,807","2,058",1,0,0,392,301,90
744,125.8,7.44727,09/05/2018,"Wed - May 9, 2018",3:00:00,ROBBERY,Magugpo South,Tagum City,Breaking and Entering,urban,8.33,974,489,485,141,87,53,3600,1806,1793,"3,864","1,807","2,058",1,0,0,392,301,90
745,125.79899999999999,7.44727,09/05/2018,"Wed - May 9, 2018",3:00:00,ROBBERY,Magugpo South,Tagum City,Breaking and Entering,urban,8.33,974,489,485,141,87,53,3600,1806,1793,"3,864","1,807","2,058",1,0,0,392,301,90
746,125.723,7.05991,09/05/2018,"Wed - May 9, 2018",8:20:00,ROBBERY,Cawag,Samal City,Destroying Window,rural,7.39,248,124,124,30,16,14,906,454,452,837,358,479,1,1,0,97,72,25
747,125.79899999999999,7.47841,06/05/2018,"Sun - May 6, 2018",12:45:00,PHYSICAL INJURIES,La Filipina,Tagum City,Mauling,urban,11.84,1383,695,689,200,124,76,5115,2566,2548,"5,491","2,567","2,924",1,1,0,557,428,128
748,125.807,7.4499699999999995,10/05/2018,"Thu - May 10, 2018",5:10:00,MURDER,Magugpo Poblacion,Tagum City,Shooting,urban,2.43,284,143,142,41,25,16,1052,528,524,"1,129",528,601,0,0,0,114,88,26
749,125.79,7.4992,10/05/2018,"Thu - May 10, 2018",20:40:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Cuambogan,Tagum City,Forcibly Taken,urban,8.16,954,479,475,138,85,52,3527,1770,1757,"3,786","1,770","2,016",1,0,0,384,295,89
750,125.816,7.461689999999999,12/05/2018,"Sat - May 12, 2018",3:30:00,THEFT,Magugpo West,Tagum City,Plain Theft,urban,10.74,1255,630,625,181,113,69,4641,2329,2312,"4,982","2,329","2,653",1,1,0,505,388,117
751,125.814,7.4496899999999995,12/05/2018,"Sat - May 12, 2018",10:00:00,THEFT,Magugpo East,Tagum City,Salisi (Cellphone),urban,11.1,1297,651,646,187,116,71,4795,2406,2389,"5,147","2,406","2,741",1,1,0,522,401,120
752,125.77,7.44335,12/05/2018,"Sat - May 12, 2018",4:20:00,THEFT,San Miguel (Camp 4),Tagum City,Salisi (Establishment),urban,13.32,1557,782,775,225,140,85,5755,2888,2867,"6,178","2,888","3,290",1,1,0,626,482,145
753,125.77,7.410010000000001,12/05/2018,"Sat - May 12, 2018",17:00:00,Drug Related Incident (RA 9165),Canocotan,Tagum City,Not Indicated,urban,6.26,731,367,364,106,66,40,2704,1357,1347,"2,903","1,357","1,546",0,0,0,294,226,68
754,125.835,7.4188,13/05/2018,"Sun - May 13, 2018",14:52:00,Drug Related Incident (RA 9165),Apokon,Tagum City,Not Indicated,urban,22.88,2673,1342,1331,386,240,147,9885,4960,4925,"10,611","4,961","5,650",1,1,0,1076,827,248
755,125.816,7.392639999999999,11/05/2018,"Fri - May 11, 2018",4:10:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,964,484,480,139,86,53,3563,1788,1775,"3,825","1,788","2,037",1,0,0,388,298,89
756,125.666,7.33435,15/05/2018,"Tue - May 15, 2018",16:00:00,PHYSICAL INJURIES,Quezon,Panabo City,Stabbing/Hacking,rural,6.33,413,206,207,52,32,21,1572,787,785,"1,571",714,856,0,0,0,158,120,38
757,125.649,7.281630000000001,16/05/2018,"Wed - May 16, 2018",4:00:00,PHYSICAL INJURIES,Maduao,Panabo City,Hacking,rural,4.24,277,138,139,35,21,14,1053,527,525,"1,052",479,574,0,0,0,106,80,25
758,125.78299999999999,7.459969999999999,16/05/2018,"Wed - May 16, 2018",13:00:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,urban,29.97,3502,1759,1744,506,314,192,12949,6497,6451,"13,900","6,499","7,402",2,2,0,1409,1084,325
759,125.82799999999999,7.42295,17/05/2018,"Thu - May 17, 2018",2:22:00,MURDER,Apokon,Tagum City,Shooting,urban,22.88,2673,1342,1331,386,240,147,9885,4960,4925,"10,611","4,961","5,650",1,1,0,1076,827,248
760,125.69200000000001,7.1113100000000005,16/05/2018,"Wed - May 16, 2018",11:00:00,RAPE (Art. 266-A RC & R.A.8353),Mambago-B,Samal City,Deprived of Reason or Unconcious (Under the Influence of Liquior),rural,7.57,254,127,127,31,17,14,928,465,463,858,367,491,1,1,0,100,74,26
761,125.689,7.28437,16/05/2018,"Wed - May 16, 2018",21:42:00,Drug Related Incident (RA 9165),Cagangohan,Panabo City,Not Indicated,urban,18.74,1224,610,614,156,94,62,4657,2332,2325,"4,655",2117,2538,1,1,0,467,354,113
762,125.706,7.314260000000001,16/05/2018,"Wed - May 16, 2018",23:40:00,Drug Related Incident (RA 9165),San Vicente,Panabo City,Not Indicated,urban,19.66,1283,640,644,163,98,65,4885,2446,2438,4882,2220,2662,1,1,0,490,372,118
763,125.71,7.100339999999999,17/05/2018,"Thu - May 17, 2018",4:00:00,THEFT,Mambago-A,Samal City,Salisi (Akyat Bahay),rural,5.24,176,88,88,21,12,10,643,322,321,594,254,340,0,0,0,69,51,18
764,125.803,7.4513300000000005,17/05/2018,"Thu - May 17, 2018",3:00:00,ROBBERY,Magugpo Poblacion,Tagum City,Breaking and Entering,urban,2.43,284,143,142,41,25,16,1052,528,524,"1,129",528,601,0,0,0,114,88,26
765,125.77799999999999,7.444560000000001,17/05/2018,"Thu - May 17, 2018",11:10:00,ROBBERY,San Miguel (Camp 4),Tagum City,Bag/Purse Snatching,urban,13.32,1557,782,775,225,140,85,5755,2888,2867,"6,178","2,888","3,290",1,1,0,626,482,145
766,125.804,7.4348,17/05/2018,"Thu - May 17, 2018",16:00:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Mauling,urban,31.0,3622,1819,1803,523,325,199,13392,6720,6672,"14,376","6,721","7,655",2,2,0,"1,457",1121,336
767,125.81700000000001,7.3919,17/05/2018,"Thu - May 17, 2018",12:12:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,964,484,480,139,86,53,3563,1788,1775,"3,825","1,788","2,037",1,0,0,388,298,89
