,lng,lat,date,customdate,time,crime,barangay,city,modus,weathertime,time_bin,day,Region_x,Date,Time,Weather,Temp (deg celsius),Feels Like (deg celsius),Wind (km/h),Direction,Cloud %,Humidity %,Precip (mm),Pressure (mb),Sunrise,Sunset,day or night
643,125.779,7.4609,26/03/2018,"Mon - Mar 26, 2018",7:00:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,6:00,07:00 - 07:59,Monday,Tagum City,26/03/2018,6:00,Partly cloudy,28,27,9,WSW,34%,84%,0.0,"1,011",5:39 AM,5:48 PM,day
644,125.649,7.3175,27/03/2018,"Tue - Mar 27, 2018",14:40:00,THEFT,Datu Abdul Dadia,Panabo City,Plain Theft,12:00,14:00 - 14:59,Tuesday,Panabo City,27/03/2018,12:00,Partly cloudy,34,36,11,NNE,4%,50%,0.0,"1,008",5:39 AM,5:48 PM,day
645,125.76,7.37645,27/03/2018,"Tue - Mar 27, 2018",22:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Bincungan,Tagum City,Swpu (Stolen While Parked),21:00,22:00 - 22:59,Tuesday,Tagum City,27/03/2018,21:00,Partly cloudy,30,32,6,NE,37%,69%,0.0,"1,009",5:39 AM,5:48 PM,night
646,125.68700000000001,7.3046,28/03/2018,"Wed - Mar 28, 2018",18:50:00,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,Not Indicated,18:00,18:00 - 18:59,Wednesday,Panabo City,28/03/2018,18:00,Partly cloudy,33,36,3,ENE,11%,54%,0.0,"1,008",5:38 AM,5:48 PM,night
647,125.68,7.3,31/03/2018,"Sat - Mar 31, 2018",5:30:00,ROBBERY,Gredu (Pob.),Panabo City,Breaking and Entering,3:00,05:00 - 05:59,Saturday,Panabo City,31/03/2018,3:00,Partly cloudy,30,26,4,NNE,10%,83%,0.0,"1,008",5:36 AM,5:47 PM,night
648,125.588,7.32935,31/03/2018,"Sat - Mar 31, 2018",16:50:00,HOMICIDE,Kasilak,Panabo City,Stabbing/Hacking,15:00,16:00 - 16:59,Saturday,Panabo City,31/03/2018,15:00,Partly cloudy,35,38,4,E,26%,44%,0.0,"1,006",5:36 AM,5:47 PM,day
649,125.711,7.071510000000001,01/04/2018,"Sun - Apr 1, 2018",14:05:00,PHYSICAL INJURIES,Peñaplata (Pob.),Samal City,Stabbing/Hacking,12:00,14:00 - 14:59,Sunday,Samal City,01/04/2018,12:00,Partly cloudy,34,39,5,SE,10%,52%,0.0,"1,009",5:36 AM,5:47 PM,day
650,125.795,7.477410000000001,02/04/2018,"Mon - Apr 2, 2018",3:30:00,MURDER,La Filipina,Tagum City,Shooting,3:00,03:00 - 03:59,Monday,Tagum City,02/04/2018,3:00,Partly cloudy,30,26,3,NNE,11%,88%,0.0,"1,009",5:35 AM,5:47 PM,night
651,125.79299999999999,7.499689999999999,02/04/2018,"Mon - Apr 2, 2018",8:30:00,MURDER,Cuambogan,Tagum City,Shooting,6:00,08:00 - 08:59,Monday,Tagum City,02/04/2018,6:00,Partly cloudy,33,28,4,NNE,4%,81%,0.0,"1,010",5:35 AM,5:47 PM,day
652,125.823,7.425330000000001,02/04/2018,"Mon - Apr 2, 2018",11:15:00,PHYSICAL INJURIES,Apokon,Tagum City,Shooting,9:00,11:00 - 11:59,Monday,Tagum City,02/04/2018,9:00,Partly cloudy,35,34,6,ESE,5%,57%,0.0,"1,010",5:35 AM,5:47 PM,day
653,125.772,7.44448,02/04/2018,"Mon - Apr 2, 2018",19:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),18:00,19:00 - 19:59,Monday,Tagum City,02/04/2018,18:00,Partly cloudy,33,35,2,S,36%,59%,0.0,"1,009",5:35 AM,5:47 PM,night
654,125.74600000000001,7.00749,19/03/2018,"Mon - Mar 19, 2018",10:00:00,RAPE (Art. 266-A RC & R.A.8353),Anonang,Samal City,"Force, Threat and Intimidation",9:00,10:00 - 10:59,Monday,Samal City,19/03/2018,9:00,Partly cloudy,31,31,13,WSW,36%,70%,0.0,"1,011",5:42 AM,5:48 PM,day
655,125.76700000000001,7.440010000000001,03/04/2018,"Tue - Apr 3, 2018",20:49:00,MURDER,San Miguel (Camp 4),Tagum City,Clubbing,18:00,20:00 - 20:59,Tuesday,Tagum City,03/04/2018,18:00,Patchy rain possible,32,33,6,N,82%,69%,0.6,"1,009",5:35 AM,5:47 PM,night
656,125.781,7.46175,04/04/2018,"Wed - Apr 4, 2018",8:20:00,ROBBERY,Mankilam,Tagum City,Cellphone Snatching,6:00,08:00 - 08:59,Wednesday,Tagum City,04/04/2018,6:00,Partly cloudy,32,28,6,NNE,13%,86%,0.0,"1,011",5:34 AM,5:47 PM,day
657,125.774,7.44331,05/04/2018,"Thu - Apr 5, 2018",0:45:00,ROBBERY,San Miguel (Camp 4),Tagum City,Hold-Up W/ Gun,0:00,00:00 - 00:59,Thursday,Tagum City,05/04/2018,0:00,Partly cloudy,28,26,4,N,16%,90%,0.0,"1,010",5:34 AM,5:47 PM,night
658,125.76,7.377489999999999,04/04/2018,"Wed - Apr 4, 2018",9:11:00,MURDER,Bincungan,Tagum City,Stabbing/Hacking,9:00,09:00 - 09:59,Wednesday,Tagum City,04/04/2018,9:00,Partly cloudy,34,34,7,SE,6%,62%,0.0,"1,011",5:34 AM,5:47 PM,day
659,125.758,7.47365,05/04/2018,"Thu - Apr 5, 2018",3:00:00,ROBBERY,Pagsabangan,Tagum City,Hold-Up W/ Gun,3:00,03:00 - 03:59,Thursday,Tagum City,05/04/2018,3:00,Partly cloudy,28,25,5,N,20%,92%,0.0,"1,009",5:34 AM,5:47 PM,night
660,125.786,7.49945,05/04/2018,"Thu - Apr 5, 2018",18:40:00,MURDER,Cuambogan,Tagum City,Shooting,18:00,18:00 - 18:59,Thursday,Tagum City,05/04/2018,18:00,Partly cloudy,30,31,6,ESE,67%,71%,0.5,"1,008",5:34 AM,5:47 PM,night
661,125.79700000000001,7.4469899999999996,05/04/2018,"Thu - Apr 5, 2018",23:00:00,ROBBERY,Magugpo South,Tagum City,Breaking and Entering,21:00,23:00 - 23:59,Thursday,Tagum City,05/04/2018,21:00,Partly cloudy,28,27,6,SW,33%,86%,0.0,"1,009",5:34 AM,5:47 PM,night
662,125.611,7.40207,06/04/2018,"Fri - Apr 6, 2018",15:10:00,THEFT,A. O. Floirendo,Panabo City,Plain Theft,15:00,15:00 - 15:59,Friday,Panabo City,06/04/2018,15:00,Partly cloudy,34,38,5,ENE,5%,45%,0.0,"1,008",5:34 AM,5:47 PM,day
663,125.556,7.25335,06/04/2018,"Fri - Apr 6, 2018",16:25:00,HOMICIDE,Santa Cruz,Panabo City,Stabbing/Hacking,15:00,16:00 - 16:59,Friday,Panabo City,06/04/2018,15:00,Partly cloudy,34,38,5,ENE,5%,45%,0.0,"1,008",5:34 AM,5:47 PM,day
664,125.686,7.306,07/04/2018,"Sat - Apr 7, 2018",17:30:00,THEFT,Santo Niño (Pob.),Panabo City,Shoplifting,15:00,17:00 - 17:59,Saturday,Panabo City,07/04/2018,15:00,Partly cloudy,35,40,6,E,18%,49%,0.0,"1,009",5:33 AM,5:47 PM,day
665,125.68,7.3007800000000005,07/04/2018,"Sat - Apr 7, 2018",19:43:00,MURDER,Gredu (Pob.),Panabo City,Shooting,18:00,19:00 - 19:59,Saturday,Panabo City,07/04/2018,18:00,Partly cloudy,32,34,6,SSE,24%,58%,0.0,"1,009",5:33 AM,5:47 PM,night
666,125.79899999999999,7.44682,06/04/2018,"Fri - Apr 6, 2018",0:00:00,ROBBERY,Nueva Fuerza,Tagum City,Hold-Up W/ Gun,0:00,00:00 - 00:59,Friday,Tagum City,06/04/2018,0:00,Partly cloudy,27,26,6,N,22%,89%,0.0,"1,010",5:34 AM,5:47 PM,night
667,125.79799999999999,7.423710000000001,06/04/2018,"Fri - Apr 6, 2018",19:20:00,MURDER,Visayan Village,Tagum City,Shooting,18:00,19:00 - 19:59,Friday,Tagum City,06/04/2018,18:00,Partly cloudy,31,35,3,NNE,4%,58%,0.0,"1,009",5:34 AM,5:47 PM,night
668,125.803,7.45914,07/04/2018,"Sat - Apr 7, 2018",21:00:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,21:00,21:00 - 21:59,Saturday,Tagum City,07/04/2018,21:00,Patchy rain possible,30,31,2,NNW,72%,78%,0.4,"1,011",5:33 AM,5:47 PM,night
669,125.771,7.37907,08/04/2018,"Sun - Apr 8, 2018",3:19:00,PHYSICAL INJURIES,Madaum,Tagum City,Shooting,3:00,03:00 - 03:59,Sunday,Tagum City,08/04/2018,3:00,Patchy rain possible,29,26,3,NNE,87%,89%,0.3,"1,011",5:33 AM,5:47 PM,night
670,125.80799999999999,7.418880000000001,08/04/2018,"Sun - Apr 8, 2018",3:00:00,THEFT,Canocotan,Tagum City,Plain Theft,3:00,03:00 - 03:59,Sunday,Tagum City,08/04/2018,3:00,Patchy rain possible,29,26,3,NNE,87%,89%,0.3,"1,011",5:33 AM,5:47 PM,night
671,125.819,7.43697,09/04/2018,"Mon - Apr 9, 2018",9:25:00,MURDER,Apokon,Tagum City,Shooting,9:00,09:00 - 09:59,Monday,Tagum City,09/04/2018,9:00,Patchy rain possible,33,35,5,WNW,29%,63%,0.0,"1,013",5:32 AM,5:46 PM,day
672,125.823,7.45631,10/04/2018,"Tue - Apr 10, 2018",4:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),3:00,04:00 - 04:59,Tuesday,Tagum City,10/04/2018,3:00,Partly cloudy,29,26,3,N,21%,87%,0.0,"1,012",5:32 AM,5:46 PM,night
673,125.78,7.461239999999999,09/04/2018,"Mon - Apr 9, 2018",13:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),12:00,13:00 - 13:59,Monday,Tagum City,09/04/2018,12:00,Partly cloudy,34,39,5,SW,54%,50%,0.1,"1,012",5:32 AM,5:46 PM,day
674,125.796,7.4336899999999995,08/04/2018,"Sun - Apr 8, 2018",5:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),3:00,05:00 - 05:59,Sunday,Tagum City,08/04/2018,3:00,Patchy rain possible,29,26,3,NNE,87%,89%,0.3,"1,011",5:33 AM,5:47 PM,night
675,125.682,7.300610000000001,10/04/2018,"Tue - Apr 10, 2018",16:40:00,Drug Related Incident (RA 9165),New Pandan (Pob.),Panabo City,Not Indicated,15:00,16:00 - 16:59,Tuesday,Panabo City,10/04/2018,15:00,Patchy rain possible,34,38,3,SSE,44%,51%,0.0,"1,010",5:32 AM,5:46 PM,day
676,125.679,7.121630000000001,11/04/2018,"Wed - Apr 11, 2018",7:15:00,THEFT,Kinawitnon,Samal City,Salisi (Cellphone),6:00,07:00 - 07:59,Wednesday,Samal City,11/04/2018,6:00,Partly cloudy,30,29,14,N,44%,82%,0.0,"1,011",5:31 AM,5:46 PM,day
677,125.76700000000001,7.40607,06/04/2018,"Fri - Apr 6, 2018",10:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Canocotan,Tagum City,Swpu (Stolen While Parked),9:00,10:00 - 10:59,Friday,Tagum City,06/04/2018,9:00,Partly cloudy,33,31,9,ESE,2%,60%,0.0,"1,010",5:34 AM,5:47 PM,day
678,125.802,7.45178,12/04/2018,"Thu - Apr 12, 2018",9:30:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,9:00,09:00 - 09:59,Thursday,Tagum City,12/04/2018,9:00,Patchy rain possible,32,34,8,N,37%,65%,0.0,"1,011",5:31 AM,5:46 PM,day
679,125.80799999999999,7.38007,12/04/2018,"Thu - Apr 12, 2018",20:45:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,18:00,20:00 - 20:59,Thursday,Tagum City,12/04/2018,18:00,Patchy rain possible,31,33,5,N,86%,76%,1.3,"1,009",5:31 AM,5:46 PM,night
680,125.802,7.44552,13/04/2018,"Fri - Apr 13, 2018",1:55:00,MURDER,Magugpo South,Tagum City,Shooting,0:00,01:00 - 01:59,Friday,Tagum City,13/04/2018,0:00,Mist,29,27,4,N,16%,92%,0.0,"1,011",5:30 AM,5:46 PM,night
681,125.67200000000001,7.30605,13/04/2018,"Fri - Apr 13, 2018",16:00:00,PHYSICAL INJURIES,New Visayas,Panabo City,Mauling,15:00,16:00 - 16:59,Friday,Panabo City,13/04/2018,15:00,Partly cloudy,33,38,3,E,50%,53%,0.0,"1,009",5:30 AM,5:46 PM,day
682,125.649,7.27893,14/04/2018,"Sat - Apr 14, 2018",20:00:00,MURDER,Upper Licanan,Panabo City,Shooting,18:00,20:00 - 20:59,Saturday,Panabo City,14/04/2018,18:00,Partly cloudy,31,33,10,N,58%,74%,0.5,"1,008",5:30 AM,5:46 PM,night
683,125.79299999999999,7.500030000000001,15/04/2018,"Sun - Apr 15, 2018",2:00:00,ROBBERY,Cuambogan,Tagum City,With Violence Against or Intimidation of Persons,0:00,02:00 - 02:59,Sunday,Tagum City,15/04/2018,0:00,Partly cloudy,27,27,6,N,32%,92%,0.0,"1,009",5:29 AM,5:46 PM,night
684,125.79899999999999,7.385339999999999,14/04/2018,"Sat - Apr 14, 2018",13:43:00,MURDER,Madaum,Tagum City,Shooting,12:00,13:00 - 13:59,Saturday,Tagum City,14/04/2018,12:00,Patchy rain possible,33,38,7,SW,79%,54%,0.2,"1,009",5:30 AM,5:46 PM,day
685,125.814,7.451569999999999,14/04/2018,"Sat - Apr 14, 2018",16:50:00,THEFT,Magugpo East,Tagum City,Shoplifting,15:00,16:00 - 16:59,Saturday,Tagum City,14/04/2018,15:00,Moderate or heavy rain shower,32,36,8,ESE,82%,66%,1.3,"1,008",5:30 AM,5:46 PM,day
686,125.809,7.37892,16/04/2018,"Mon - Apr 16, 2018",20:55:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,18:00,20:00 - 20:59,Monday,Tagum City,16/04/2018,18:00,Moderate or heavy rain shower,29,31,4,NNW,74%,83%,3.1,"1,009",5:29 AM,5:46 PM,night
687,125.751,7.09318,15/04/2018,"Sun - Apr 15, 2018",16:00:00,PHYSICAL INJURIES,Tagbitan-Ag,Samal City,Shooting,15:00,16:00 - 16:59,Sunday,Samal City,15/04/2018,15:00,Light rain shower,32,37,4,SE,63%,64%,0.7,"1,007",5:29 AM,5:46 PM,day
688,125.681,7.30036,17/04/2018,"Tue - Apr 17, 2018",11:15:00,PHYSICAL INJURIES,New Pandan (Pob.),Panabo City,Shooting,9:00,11:00 - 11:59,Tuesday,Panabo City,17/04/2018,9:00,Partly cloudy,32,33,11,N,36%,69%,0.0,"1,011",5:28 AM,5:46 PM,day
689,125.689,7.3178399999999995,03/04/2018,"Tue - Apr 3, 2018",12:00:00,RAPE (Art. 266-A RC & R.A.8353),Salvacion,Panabo City,"Force, Threat and Intimidation",12:00,12:00 - 12:59,Tuesday,Panabo City,03/04/2018,12:00,Partly cloudy,35,38,8,NNE,12%,51%,0.0,"1,010",5:35 AM,5:47 PM,day
690,125.805,7.44727,15/04/2018,"Sun - Apr 15, 2018",3:00:00,PHYSICAL INJURIES,Magugpo Poblacion,Tagum City,Mauling,3:00,03:00 - 03:59,Sunday,Tagum City,15/04/2018,3:00,Partly cloudy,27,26,6,N,45%,93%,0.0,"1,009",5:29 AM,5:46 PM,night
691,125.816,7.45535,17/04/2018,"Tue - Apr 17, 2018",9:43:00,THEFT,Magugpo North,Tagum City,Salisi,9:00,09:00 - 09:59,Tuesday,Tagum City,17/04/2018,9:00,Patchy rain possible,31,33,8,N,63%,72%,0.2,"1,011",5:28 AM,5:46 PM,day
692,125.68299999999999,7.3090399999999995,19/04/2018,"Thu - Apr 19, 2018",3:30:00,MURDER,San Francisco (Pob.),Panabo City,Stabbing/Hacking,3:00,03:00 - 03:59,Thursday,Panabo City,19/04/2018,3:00,Partly cloudy,29,27,7,N,20%,90%,0.0,"1,009",5:28 AM,5:46 PM,night
693,125.714,7.0783,18/04/2018,"Wed - Apr 18, 2018",9:00:00,THEFT,Peñaplata (Pob.),Samal City,Salisi (Others),9:00,09:00 - 09:59,Wednesday,Samal City,18/04/2018,9:00,Partly cloudy,31,33,9,NNE,29%,72%,0.0,"1,011",5:28 AM,5:46 PM,day
694,125.814,7.4455,19/04/2018,"Thu - Apr 19, 2018",2:35:00,ROBBERY,Apokon,Tagum City,Breaking and Entering,0:00,02:00 - 02:59,Thursday,Tagum City,19/04/2018,0:00,Partly cloudy,28,27,4,WSW,66%,92%,0.1,"1,010",5:28 AM,5:46 PM,night
695,125.79799999999999,7.46024,19/04/2018,"Thu - Apr 19, 2018",4:27:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),3:00,04:00 - 04:59,Thursday,Tagum City,19/04/2018,3:00,Partly cloudy,28,26,4,N,25%,93%,0.0,"1,009",5:28 AM,5:46 PM,night
696,125.823,7.4358,19/04/2018,"Thu - Apr 19, 2018",16:50:00,Drug Related Incident (RA 9165),Magugpo West,Tagum City,Not Indicated,15:00,16:00 - 16:59,Thursday,Tagum City,19/04/2018,15:00,Moderate or heavy rain shower,32,37,6,SE,83%,67%,2.6,"1,008",5:28 AM,5:46 PM,day
697,125.625,7.27597,19/04/2018,"Thu - Apr 19, 2018",10:00:00,THEFT,Upper Licanan,Panabo City,Plain Theft,9:00,10:00 - 10:59,Thursday,Panabo City,19/04/2018,9:00,Partly cloudy,33,33,8,WSW,15%,68%,0.0,"1,010",5:28 AM,5:46 PM,day
698,125.822,7.43465,20/04/2018,"Fri - Apr 20, 2018",9:00:00,THEFT,Apokon,Tagum City,Salisi,9:00,09:00 - 09:59,Friday,Tagum City,20/04/2018,9:00,Light rain shower,31,34,8,N,53%,72%,0.4,"1,010",5:27 AM,5:46 PM,day
699,125.76799999999999,7.0049399999999995,20/04/2018,"Fri - Apr 20, 2018",18:00:00,RAPE (Art. 266-A RC & R.A.8353),Tagbaobo,Samal City,Deprived of Reason or Unconcious (Under the Influence of Liquior),18:00,18:00 - 18:59,Friday,Samal City,20/04/2018,18:00,Partly cloudy,30,34,8,NNW,64%,71%,0.2,"1,009",5:27 AM,5:46 PM,night
700,125.79700000000001,7.43469,20/04/2018,"Fri - Apr 20, 2018",15:54:00,MURDER,Visayan Village,Tagum City,Shooting,15:00,15:00 - 15:59,Friday,Tagum City,20/04/2018,15:00,Moderate or heavy rain shower,31,37,7,ESE,65%,77%,3.7,"1,008",5:27 AM,5:46 PM,day
701,125.791,7.4199399999999995,22/04/2018,"Sun - Apr 22, 2018",13:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),12:00,13:00 - 13:59,Sunday,Tagum City,22/04/2018,12:00,Patchy rain possible,34,38,8,N,74%,56%,0.2,"1,009",5:26 AM,5:46 PM,day
702,125.699,7.162000000000001,20/04/2018,"Fri - Apr 20, 2018",10:00:00,THEFT,Tambo,Samal City,Qualified Theft,9:00,10:00 - 10:59,Friday,Samal City,20/04/2018,9:00,Partly cloudy,32,34,11,N,22%,70%,0.0,"1,010",5:27 AM,5:46 PM,day
703,125.583,7.39668,22/04/2018,"Sun - Apr 22, 2018",10:45:00,THEFT,A. O. Floirendo,Panabo City,Qualified Theft,9:00,10:00 - 10:59,Sunday,Panabo City,22/04/2018,9:00,Partly cloudy,33,34,9,N,16%,67%,0.0,"1,010",5:26 AM,5:46 PM,day
704,125.773,7.4676100000000005,23/04/2018,"Mon - Apr 23, 2018",4:20:00,PHYSICAL INJURIES,Mankilam,Tagum City,Shooting,3:00,04:00 - 04:59,Monday,Tagum City,23/04/2018,3:00,Partly cloudy,29,26,4,N,4%,89%,0.0,"1,009",5:26 AM,5:46 PM,night
705,125.59,7.347989999999999,22/04/2018,"Sun - Apr 22, 2018",18:30:00,MURDER,New Malaga (Dalisay),Panabo City,Stabbing/Hacking,18:00,18:00 - 18:59,Sunday,Panabo City,22/04/2018,18:00,Patchy rain possible,31,36,4,SE,75%,65%,0.1,"1,008",5:26 AM,5:46 PM,night
706,125.775,7.46373,23/04/2018,"Mon - Apr 23, 2018",3:20:00,THEFT,Mankilam,Tagum City,Salisi (Others),3:00,03:00 - 03:59,Monday,Tagum City,23/04/2018,3:00,Partly cloudy,29,26,4,N,4%,89%,0.0,"1,009",5:26 AM,5:46 PM,night
707,125.66799999999999,7.307980000000001,22/04/2018,"Sun - Apr 22, 2018",21:00:00,MURDER,New Visayas,Panabo City,Stabbing/Hacking,21:00,21:00 - 21:59,Sunday,Panabo City,22/04/2018,21:00,Partly cloudy,29,29,5,N,55%,75%,0.1,"1,009",5:26 AM,5:46 PM,night
708,125.84700000000001,7.475789999999999,18/04/2018,"Wed - Apr 18, 2018",12:00:00,RAPE (Art. 266-A RC & R.A.8353),Magdum,Tagum City,"Force, Threat and Intimidation",12:00,12:00 - 12:59,Wednesday,Tagum City,18/04/2018,12:00,Cloudy,32,36,6,SE,68%,67%,1.3,"1,010",5:28 AM,5:46 PM,day
709,125.792,7.45384,23/04/2018,"Mon - Apr 23, 2018",21:00:00,ROBBERY,Mankilam,Tagum City,Akyat Bahay,21:00,21:00 - 21:59,Monday,Tagum City,23/04/2018,21:00,Partly cloudy,30,29,4,WSW,6%,85%,0.0,"1,009",5:26 AM,5:46 PM,night
710,125.80799999999999,7.3796800000000005,24/04/2018,"Tue - Apr 24, 2018",13:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,12:00,13:00 - 13:59,Tuesday,Tagum City,24/04/2018,12:00,Partly cloudy,35,39,5,WSW,23%,52%,0.0,"1,008",5:26 AM,5:46 PM,day
711,125.68299999999999,7.30047,24/04/2018,"Tue - Apr 24, 2018",16:50:00,THEFT,New Pandan (Pob.),Panabo City,Salisi (Others),15:00,16:00 - 16:59,Tuesday,Panabo City,24/04/2018,15:00,Partly cloudy,34,40,5,ESE,16%,50%,0.0,"1,007",5:26 AM,5:46 PM,day
712,125.698,7.18355,24/04/2018,"Tue - Apr 24, 2018",10:20:00,THEFT,Camudmud,Samal City,Salisi (Others),9:00,10:00 - 10:59,Tuesday,Samal City,24/04/2018,9:00,Partly cloudy,32,34,8,NNE,11%,67%,0.0,"1,010",5:26 AM,5:46 PM,day
713,125.801,7.4341800000000005,25/04/2018,"Wed - Apr 25, 2018",21:05:00,Drug Related Incident (RA 9165),Visayan Village,Tagum City,Not Indicated,21:00,21:00 - 21:59,Wednesday,Tagum City,25/04/2018,21:00,Partly cloudy,30,28,5,N,56%,86%,0.5,"1,010",5:25 AM,5:46 PM,night
714,125.714,7.077939999999999,26/04/2018,"Thu - Apr 26, 2018",12:10:00,Vehicular Traffic Accident,Peñaplata (Pob.),Samal City,Not Indicated,12:00,12:00 - 12:59,Thursday,Samal City,26/04/2018,12:00,Partly cloudy,34,39,9,NE,22%,57%,0.0,"1,009",5:25 AM,5:46 PM,day
715,125.70100000000001,7.07747,27/04/2018,"Fri - Apr 27, 2018",0:10:00,THEFT,San Miguel (Magamono),Samal City,Salisi (Akyat Bahay),0:00,00:00 - 00:59,Friday,Samal City,27/04/2018,0:00,Partly cloudy,28,30,5,NNW,61%,81%,0.1,"1,011",5:25 AM,5:46 PM,night
716,125.586,7.310110000000001,26/04/2018,"Thu - Apr 26, 2018",17:00:00,PHYSICAL INJURIES,Kauswagan,Panabo City,Stabbing/Hacking,15:00,17:00 - 17:59,Thursday,Panabo City,26/04/2018,15:00,Patchy rain possible,34,40,6,NE,37%,55%,0.1,"1,009",5:25 AM,5:46 PM,day
717,125.779,6.96668,29/04/2018,"Sun - Apr 29, 2018",0:22:00,THEFT,Kanaan,Samal City,Salisi (Others),0:00,00:00 - 00:59,Sunday,Samal City,29/04/2018,0:00,Partly cloudy,28,30,15,N,16%,81%,0.0,"1,011",5:24 AM,5:46 PM,night
718,125.82700000000001,7.4215800000000005,28/04/2018,"Sat - Apr 28, 2018",2:30:00,THEFT,Apokon,Tagum City,Salisi,0:00,02:00 - 02:59,Saturday,Tagum City,28/04/2018,0:00,Partly cloudy,28,27,3,SW,68%,90%,0.3,"1,012",5:24 AM,5:46 PM,night
719,125.794,7.504160000000001,28/04/2018,"Sat - Apr 28, 2018",20:00:00,PHYSICAL INJURIES,Nueva Fuerza,Tagum City,Hacking,18:00,20:00 - 20:59,Saturday,Tagum City,28/04/2018,18:00,Patchy rain possible,31,35,5,NNE,75%,72%,1.7,"1,009",5:24 AM,5:46 PM,night
720,125.818,7.45982,29/04/2018,"Sun - Apr 29, 2018",0:50:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,Swpu (Stolen While Parked),0:00,00:00 - 00:59,Sunday,Tagum City,29/04/2018,0:00,Partly cloudy,28,27,7,N,18%,90%,0.0,"1,011",5:24 AM,5:46 PM,night
721,125.68299999999999,7.3101899999999995,01/05/2018,"Tue - May 1, 2018",22:00:00,Drug Related Incident (RA 9165),San Francisco (Pob.),Panabo City,Not Indicated,21:00,22:00 - 22:59,Tuesday,Panabo City,01/05/2018,21:00,Partly cloudy,30,30,4,SW,63%,80%,0.3,"1,011",5:23 AM,5:46 PM,night
722,125.794,7.4913300000000005,01/05/2018,"Tue - May 1, 2018",3:30:00,PHYSICAL INJURIES,Cuambogan,Tagum City,Stabbing/Hacking,3:00,03:00 - 03:59,Tuesday,Tagum City,01/05/2018,3:00,Partly cloudy,27,27,3,N,74%,86%,0.2,"1,010",5:23 AM,5:46 PM,night
723,125.8,7.4608,02/05/2018,"Wed - May 2, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),3:00,03:00 - 03:59,Wednesday,Tagum City,02/05/2018,3:00,Cloudy,30,26,2,ESE,34%,91%,0.0,"1,010",5:23 AM,5:46 PM,night
724,125.824,7.42703,02/05/2018,"Wed - May 2, 2018",23:35:00,Drug Related Incident (RA 9165),Apokon,Tagum City,Not Indicated,21:00,23:00 - 23:59,Wednesday,Tagum City,02/05/2018,21:00,Patchy rain possible,31,29,1,NNW,43%,87%,0.4,"1,011",5:23 AM,5:46 PM,night
725,125.824,7.4508600000000005,03/05/2018,"Thu - May 3, 2018",4:15:00,THEFT,Magugpo East,Tagum City,Salisi (Establishment),3:00,04:00 - 04:59,Thursday,Tagum City,03/05/2018,3:00,Partly cloudy,31,27,1,E,33%,90%,0.0,"1,011",5:23 AM,5:46 PM,night
726,125.802,7.44718,03/05/2018,"Thu - May 3, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),3:00,03:00 - 03:59,Thursday,Tagum City,03/05/2018,3:00,Partly cloudy,31,27,1,E,33%,90%,0.0,"1,011",5:23 AM,5:46 PM,night
727,125.792,7.42639,03/05/2018,"Thu - May 3, 2018",13:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,12:00,13:00 - 13:59,Thursday,Tagum City,03/05/2018,12:00,Partly cloudy,37,43,1,W,62%,45%,0.2,"1,011",5:23 AM,5:46 PM,day
728,125.689,7.137980000000001,05/05/2018,"Sat - May 5, 2018",7:55:00,THEFT,Miranda (Pob.),Samal City,Salisi (Cellphone),6:00,07:00 - 07:59,Saturday,Samal City,05/05/2018,6:00,Partly cloudy,31,30,8,WSW,18%,76%,0.0,"1,013",5:22 AM,5:46 PM,day
729,125.74600000000001,7.1607199999999995,05/05/2018,"Sat - May 5, 2018",13:05:00,THEFT,Balet,Samal City,Salisi (Others),12:00,13:00 - 13:59,Saturday,Samal City,05/05/2018,12:00,Partly cloudy,34,40,6,ENE,19%,57%,0.0,"1,012",5:22 AM,5:46 PM,day
