,lng,lat,date,customdate,time,crime,barangay,city,modus,placetype,land area sq km,"Labor,Employed","Labor,Employed,female","Labor,Employed,male","Labor,In the Labor Force","Labor,In the Labor Force,female","Labor,In the Labor Force,male","Labor,Not in the Labor Force","Labor,Not in the Labor Force,female","Labor,Not in the Labor Force,male","Labor,Underemployed","Labor,Unemployed","Labor,Unemployed,female","Labor,Unemployed,male"
395,125.804,7.443989999999999,10/12/2017,"Sun - Dec 10, 2017",1:30:00,THEFT,Magugpo Poblacion,Tagum City,Snatching,urban,2.43,1364,477,887,1434,504,930,851,609,243,242,70,27,43
396,125.79899999999999,7.4611600000000005,10/12/2017,"Sun - Dec 10, 2017",1:58:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Shooting,urban,10.74,6020,2105,3915,6327,2225,4102,3757,2687,1070,1070,307,120,188
397,125.71,7.10157,10/12/2017,"Sun - Dec 10, 2017",21:20:00,MURDER,Mambago-A,Samal City,Shooting,rural,5.24,766,268,498,805,283,522,478,342,136,136,39,15,24
398,125.773,7.46667,11/12/2017,"Mon - Dec 11, 2017",23:30:00,ROBBERY,Mankilam,Tagum City,Hold Up,urban,29.97,"16,795",5873,10922,"17,653",6207,11446,"10,482",7496,2987,2984,858,334,524
399,125.79899999999999,7.43165,12/12/2017,"Tue - Dec 12, 2017",5:10:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
400,125.771,7.44326,12/12/2017,"Tue - Dec 12, 2017",19:30:00,ROBBERY,San Miguel (Camp 4),Tagum City,Breaking and Entering,urban,13.32,7464,2610,4854,7846,2759,5087,4659,3331,1327,1326,381,148,233
401,125.771,7.44175,13/12/2017,"Wed - Dec 13, 2017",18:00:00,ROBBERY,San Miguel (Camp 4),Tagum City,Akyat Bahay,urban,13.32,7464,2610,4854,7846,2759,5087,4659,3331,1327,1326,381,148,233
402,125.594,7.323410000000001,13/12/2017,"Wed - Dec 13, 2017",23:00:00,RAPE (Art. 266-A RC & R.A.8353),Sindaton,Panabo City,"Force, Threat and Intimidation",rural,4.62,1415,495,920,1487,523,964,883,631,252,251,72,28,44
403,125.691,7.32178,14/12/2017,"Thu - Dec 14, 2017",0:15:00,HOMICIDE,Salvacion,Panabo City,Stabbing/Hacking,urban,12.95,3967,1387,2580,4169,1466,2703,2476,1770,705,705,203,79,124
404,125.78200000000001,7.460610000000001,14/12/2017,"Thu - Dec 14, 2017",23:45:00,PHYSICAL INJURIES,Mankilam,Tagum City,Stabbing/Hacking,urban,29.97,"16,795",5873,10922,"17,653",6207,11446,"10,482",7496,2987,2984,858,334,524
405,125.78,7.45914,14/12/2017,"Thu - Dec 14, 2017",4:20:00,PHYSICAL INJURIES,Mankilam,Tagum City,Stabbing/Hacking,urban,29.97,"16,795",5873,10922,"17,653",6207,11446,"10,482",7496,2987,2984,858,334,524
406,125.801,7.43452,15/12/2017,"Fri - Dec 15, 2017",5:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Bincungan,Tagum City,Swpu (Stolen While Parked),rural,3.25,1822,637,1185,1915,673,1242,1137,813,324,324,93,36,57
407,125.81,7.4469899999999996,16/12/2017,"Sat - Dec 16, 2017",3:05:00,Vehicular Traffic Accident,Apokon,Tagum City,Not Indicated,urban,22.88,"12,821",4483,8337,"13,475",4738,8737,8002,5722,2280,2278,655,255,400
408,125.79799999999999,7.43629,17/12/2017,"Sun - Dec 17, 2017",22:30:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
409,125.698,7.0773600000000005,18/12/2017,"Mon - Dec 18, 2017",5:00:00,THEFT,San Miguel (Magamono),Samal City,Salisi (Cellphone),rural,4.7,687,240,447,722,254,468,429,307,122,122,35,14,21
410,125.684,7.31725,18/12/2017,"Mon - Dec 18, 2017",11:00:00,ROBBERY,San Francisco (Pob.),Panabo City, in an Inhabited House or Edifice for Worship and Private Building,urban,17.46,5346,1870,3477,5619,1976,3643,3337,2386,951,950,273,106,167
411,125.686,7.306260000000001,18/12/2017,"Mon - Dec 18, 2017",20:00:00,THEFT,Santo Niño (Pob.),Panabo City,Qualified Theft,urban,5.89,1805,631,1174,1897,667,1230,1126,806,321,321,92,36,56
412,125.694,7.13943,18/12/2017,"Mon - Dec 18, 2017",15:00:00,RAPE (Art. 266-A RC & R.A.8353),Miranda (Pob.),Samal City,"Force, Threat and Intimidation",urban,20.32,2973,1040,1933,3125,1099,2026,1856,1327,529,528,152,59,93
413,125.765,6.95746,19/12/2017,"Tue - Dec 19, 2017",16:00:00,RAPE (Art. 266-A RC & R.A.8353),Sion (Zion),Samal City,"Force, Threat and Intimidation",rural,1.97,288,101,188,303,107,197,180,129,51,51,15,6,9
414,125.804,7.44735,19/12/2017,"Tue - Dec 19, 2017",8:30:00,ROBBERY,Magugpo Poblacion,Tagum City,Breaking and Entering,urban,2.43,1364,477,887,1434,504,930,851,609,243,242,70,27,43
415,125.79899999999999,7.436030000000001,20/12/2017,"Wed - Dec 20, 2017",11:30:00,ROBBERY,Visayan Village,Tagum City,Snatching,urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
416,125.79899999999999,7.43527,20/12/2017,"Wed - Dec 20, 2017",6:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
417,125.695,7.13973,21/12/2017,"Thu - Dec 21, 2017",11:05:00,RAPE (Art. 266-A RC & R.A.8353),Miranda (Pob.),Samal City,"Force, Threat and Intimidation",urban,20.32,2973,1040,1933,3125,1099,2026,1856,1327,529,528,152,59,93
418,125.79799999999999,7.444710000000001,21/12/2017,"Thu - Dec 21, 2017",19:45:00,ROBBERY,Magugpo South,Tagum City,Breaking and Entering,urban,8.33,4669,1633,3036,4908,1726,3182,2914,2084,830,830,238,93,146
419,125.807,7.44803,21/12/2017,"Thu - Dec 21, 2017",3:00:00,ROBBERY,Magugpo East,Tagum City,Breaking and Entering,urban,11.1,6219,2175,4044,6536,2298,4238,3881,2775,1106,1105,318,124,194
420,125.615,7.33533,23/12/2017,"Sat - Dec 23, 2017",16:20:00,THEFT,New Malitbog,Panabo City,Pick-Pocketing,rural,4.46,1365,477,888,1435,504,930,852,609,243,243,70,27,43
421,125.806,7.462330000000001,23/12/2017,"Sat - Dec 23, 2017",23:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),urban,11.1,6219,2175,4044,6536,2298,4238,3881,2775,1106,1105,318,124,194
422,125.821,7.43001,23/12/2017,"Sat - Dec 23, 2017",18:28:00,PHYSICAL INJURIES,Apokon,Tagum City,Mauling,urban,22.88,"12,821",4483,8337,"13,475",4738,8737,8002,5722,2280,2278,655,255,400
423,125.63799999999999,7.3322,23/12/2017,"Sat - Dec 23, 2017",11:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Nanyo,Panabo City,Ftr (Failed to Return),rural,5.23,1603,560,1042,1685,592,1092,1000,715,285,285,82,32,50
424,125.805,7.44722,24/12/2017,"Sun - Dec 24, 2017",6:54:00,ROBBERY,Magugpo Poblacion,Tagum City,Hold-Up W/ Gun,urban,2.43,1364,477,887,1434,504,930,851,609,243,242,70,27,43
425,125.772,7.466410000000001,24/12/2017,"Sun - Dec 24, 2017",11:00:00,ROBBERY,Mankilam,Tagum City,Breaking and Entering,urban,29.97,"16,795",5873,10922,"17,653",6207,11446,"10,482",7496,2987,2984,858,334,524
426,125.79799999999999,7.436139999999999,24/12/2017,"Sun - Dec 24, 2017",16:00:00,RAPE (Art. 266-A RC & R.A.8353),Visayan Village,Tagum City,"Force, Threat and Intimidation",urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
427,125.79899999999999,7.43543,25/12/2017,"Mon - Dec 25, 2017",1:45:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Shooting,urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
428,125.79799999999999,7.435689999999999,26/12/2017,"Tue - Dec 26, 2017",15:15:00,Drug Related Incident (RA 9165),Visayan Village,Tagum City,Not Indicated,urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
429,125.79799999999999,7.4355199999999995,26/12/2017,"Tue - Dec 26, 2017",21:00:00,Drug Related Incident (RA 9165),Visayan Village,Tagum City,Not Indicated,urban,31.0,"17,370",6074,11296,"18,257",6419,11838,"10,841",7752,3089,3086,887,345,542
430,125.691,7.152360000000001,27/12/2017,"Wed - Dec 27, 2017",3:30:00,PHYSICAL INJURIES,Tambo,Samal City,Shooting,rural,12.49,1827,639,1188,1920,675,1245,1140,815,325,325,93,36,57
431,125.773,7.46714,28/12/2017,"Thu - Dec 28, 2017",17:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,"16,795",5873,10922,"17,653",6207,11446,"10,482",7496,2987,2984,858,334,524
432,125.773,7.4676100000000005,29/12/2017,"Fri - Dec 29, 2017",3:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,"16,795",5873,10922,"17,653",6207,11446,"10,482",7496,2987,2984,858,334,524
433,125.686,7.3056,29/12/2017,"Fri - Dec 29, 2017",20:00:00,THEFT,Santo Niño (Pob.),Panabo City,Qualified Theft,urban,5.89,1805,631,1174,1897,667,1230,1126,806,321,321,92,36,56
434,125.771,7.44275,30/12/2017,"Sat - Dec 30, 2017",4:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),urban,13.32,7464,2610,4854,7846,2759,5087,4659,3331,1327,1326,381,148,233
435,125.803,7.4579,30/12/2017,"Sat - Dec 30, 2017",1:40:00,MURDER,Magugpo West,Tagum City,Shooting,urban,10.74,6020,2105,3915,6327,2225,4102,3757,2687,1070,1070,307,120,188
436,125.79799999999999,7.445010000000001,30/12/2017,"Sat - Dec 30, 2017",10:00:00,MURDER,Magugpo South,Tagum City,Shooting,urban,8.33,4669,1633,3036,4908,1726,3182,2914,2084,830,830,238,93,146
437,125.79899999999999,7.45246,31/12/2017,"Sun - Dec 31, 2017",22:00:00,Vehicular Traffic Accident,Magugpo Poblacion,Tagum City,Not Indicated,urban,2.43,1364,477,887,1434,504,930,851,609,243,242,70,27,43
438,125.71799999999999,7.132110000000001,01/01/2018,"Mon - Jan 1, 2018",0:15:00,PHYSICAL INJURIES,Toril,Samal City,Stabbing/Hacking,rural,8.94,1255,441,814,1326,467,859,899,614,285,193,71,26,45
439,125.676,7.08467,01/01/2018,"Mon - Jan 1, 2018",13:15:00,PHYSICAL INJURIES,Limao,Samal City,Mauling,rural,7.13,1002,352,650,1059,373,686,718,490,227,154,57,21,36
440,125.80799999999999,7.446089999999999,01/01/2018,"Mon - Jan 1, 2018",18:00:00,THEFT,Magugpo Poblacion,Tagum City,Plain Theft,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
441,125.771,6.915310000000001,02/01/2018,"Tue - Jan 2, 2018",5:00:00,MURDER,San Remigio,Samal City,Shooting,rural,6.25,877,308,569,927,327,601,629,429,199,135,50,18,31
442,125.79899999999999,7.435689999999999,02/01/2018,"Tue - Jan 2, 2018",19:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
443,125.729,7.01925,02/01/2018,"Tue - Jan 2, 2018",18:20:00,PHYSICAL INJURIES,Adecor,Samal City,Hacking,urban,5.38,756,266,490,799,281,517,542,370,172,117,43,16,27
444,125.803,7.456460000000001,02/01/2018,"Tue - Jan 2, 2018",19:20:00,ROBBERY,Magugpo West,Tagum City,Hold Up,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
445,125.79700000000001,7.4726300000000005,02/01/2018,"Tue - Jan 2, 2018",20:00:00,Drug Related Incident (RA 9165),San Isidro,Tagum City,Not Indicated,rural,3.69,1978,695,1283,2090,736,1354,1417,968,449,305,112,41,71
446,125.771,7.442710000000001,03/01/2018,"Wed - Jan 3, 2018",4:00:00,THEFT,San Miguel (Camp 4),Tagum City,Salisi,urban,13.32,7142,2509,4633,7547,2658,4889,5117,3495,1622,1101,405,149,256
447,125.8,7.43509,03/01/2018,"Wed - Jan 3, 2018",3:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
448,125.77,7.44318,04/01/2018,"Thu - Jan 4, 2018",16:30:00,PHYSICAL INJURIES,San Miguel (Camp 4),Tagum City,Stabbing/Hacking,urban,13.32,7142,2509,4633,7547,2658,4889,5117,3495,1622,1101,405,149,256
449,125.806,7.44688,04/01/2018,"Thu - Jan 4, 2018",20:40:00,ROBBERY,Magugpo Poblacion,Tagum City,Snatching,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
450,125.801,7.43146,06/01/2018,"Sat - Jan 6, 2018",3:20:00,ROBBERY,Visayan Village,Tagum City,Akyat Bahay,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
451,125.816,7.452160000000001,06/01/2018,"Sat - Jan 6, 2018",21:30:00,ROBBERY,Magugpo East,Tagum City,Bag/Purse Snatching,urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
452,125.781,7.4566300000000005,07/01/2018,"Sun - Jan 7, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
453,125.805,7.447769999999999,07/01/2018,"Sun - Jan 7, 2018",22:20:00,ROBBERY,Magugpo Poblacion,Tagum City,Snatching,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
454,125.823,7.422110000000001,09/01/2018,"Tue - Jan 9, 2018",22:15:00,THEFT,Apokon,Tagum City,Salisi,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
455,125.823,7.42271,09/01/2018,"Tue - Jan 9, 2018",22:15:00,Drug Related Incident (RA 9165),Apokon,Tagum City,Not Indicated,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
456,125.686,7.304819999999999,10/01/2018,"Wed - Jan 10, 2018",20:50:00,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,Not Indicated,urban,5.89,1724,606,1118,1822,641,1180,1235,844,391,266,98,36,62
457,125.805,7.447769999999999,10/01/2018,"Wed - Jan 10, 2018",22:50:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
458,125.704,7.2983,11/01/2018,"Thu - Jan 11, 2018",19:30:00,Drug Related Incident (RA 9165),San Pedro,Panabo City,Not Indicated,urban,5.7,1669,586,1082,1763,621,1142,1195,817,379,257,95,35,60
459,125.59700000000001,7.34825,13/01/2018,"Sat - Jan 13, 2018",1:00:00,MURDER,Manay,Panabo City,Mauling,urban,7.36,2151,756,1395,2273,801,1473,1541,1053,488,332,122,45,77
460,125.801,7.45097,13/01/2018,"Sat - Jan 13, 2018",1:20:00,Vehicular Traffic Accident,Magugpo West,Tagum City,Not Indicated,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
461,125.68799999999999,7.30841,13/01/2018,"Sat - Jan 13, 2018",22:00:00,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,Not Indicated,urban,5.89,1724,606,1118,1822,641,1180,1235,844,391,266,98,36,62
462,125.79700000000001,7.456410000000001,15/01/2018,"Mon - Jan 15, 2018",2:00:00,RAPE (Art. 266-A RC & R.A.8353),Magugpo West,Tagum City,"Force, Threat and Intimidation",urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
463,125.773,7.466069999999999,15/01/2018,"Mon - Jan 15, 2018",5:00:00,ROBBERY,Mankilam,Tagum City,Breaking and Entering,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
464,125.773,7.46565,01/01/2018,"Mon - Jan 1, 2018",1:00:00,PHYSICAL INJURIES,San Miguel (Camp 4),Tagum City,Mauling,urban,13.32,7142,2509,4633,7547,2658,4889,5117,3495,1622,1101,405,149,256
465,125.79700000000001,7.4972199999999996,05/01/2018,"Fri - Jan 5, 2018",4:00:00,RAPE (Art. 266-A RC & R.A.8353),Cuambogan,Tagum City,"Force, Threat and Intimidation",urban,8.16,4377,1538,2839,4625,1629,2996,3136,2142,994,675,248,91,157
466,125.79799999999999,7.46105,16/01/2018,"Tue - Jan 16, 2018",3:00:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Mauling,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
467,125.806,7.448919999999999,16/01/2018,"Tue - Jan 16, 2018",21:18:00,ROBBERY,Magugpo Poblacion,Tagum City,Destroying Window,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
468,125.79799999999999,7.4608,17/01/2018,"Wed - Jan 17, 2018",2:16:00,ROBBERY,Magugpo West,Tagum City,Destroying Window,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
469,125.81700000000001,7.454389999999999,17/01/2018,"Wed - Jan 17, 2018",1:55:00,ROBBERY,Apokon,Tagum City,Breaking and Entering,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
470,125.705,7.124039999999999,16/01/2018,"Tue - Jan 16, 2018",23:00:00,RAPE (Art. 266-A RC & R.A.8353),San Agustin,Samal City,"Force, Threat and Intimidation",rural,5.14,722,254,468,763,269,494,517,353,164,111,41,15,26
471,125.76899999999999,7.41171,17/01/2018,"Wed - Jan 17, 2018",18:30:00,MURDER,Canocotan,Tagum City,Shooting,urban,6.26,3356,1179,2177,3546,1249,2297,2404,1642,762,517,190,70,120
472,125.818,7.46022,17/01/2018,"Wed - Jan 17, 2018",23:30:00,PHYSICAL INJURIES,Magugpo North,Tagum City,Shooting,urban,7.19,3854,1354,2500,4072,1434,2638,2761,1886,875,594,218,80,138
473,125.77600000000001,7.44318,18/01/2018,"Thu - Jan 18, 2018",1:00:00,PHYSICAL INJURIES,Mankilam,Tagum City,Stray Bullet,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
474,125.802,7.43233,18/01/2018,"Thu - Jan 18, 2018",17:41:00,ROBBERY,Visayan Village,Tagum City,Destroying Window,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
475,125.801,7.4610899999999996,19/01/2018,"Fri - Jan 19, 2018",1:30:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Mauling,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
476,125.805,7.43835,19/01/2018,"Fri - Jan 19, 2018",2:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
477,125.823,7.442139999999999,20/01/2018,"Sat - Jan 20, 2018",19:30:00,ROBBERY,Magugpo East,Tagum City,Hold-Up W/ Sharp Object,urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
478,125.804,7.44827,19/01/2018,"Fri - Jan 19, 2018",18:30:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
479,125.815,7.454689999999999,20/01/2018,"Sat - Jan 20, 2018",12:25:00,MURDER,Magugpo North,Tagum City,Shooting,urban,7.19,3854,1354,2500,4072,1434,2638,2761,1886,875,594,218,80,138
480,125.794,7.457269999999999,20/01/2018,"Sat - Jan 20, 2018",14:30:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
481,125.804,7.45897,21/01/2018,"Sun - Jan 21, 2018",3:30:00,MURDER,Magugpo West,Tagum City,Shooting,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
482,125.814,7.443689999999999,21/01/2018,"Sun - Jan 21, 2018",10:00:00,THEFT,Visayan Village,Tagum City,Salisi,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
483,125.801,7.476260000000001,21/01/2018,"Sun - Jan 21, 2018",4:00:00,THEFT,La Filipina,Tagum City,Salisi,urban,11.84,6348,2230,4118,6707,2362,4345,4548,3106,1441,979,360,132,228
484,125.829,7.422839999999999,21/01/2018,"Sun - Jan 21, 2018",18:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
485,125.815,7.45441,22/01/2018,"Mon - Jan 22, 2018",23:15:00,PHYSICAL INJURIES,Magugpo East,Tagum City,Mauling,urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
486,125.79899999999999,7.46103,22/01/2018,"Mon - Jan 22, 2018",18:40:00,ROBBERY,Mankilam,Tagum City,Breaking and Entering,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
487,125.816,7.375939999999999,16/01/2018,"Tue - Jan 16, 2018",5:00:00,HOMICIDE,Magdum,Tagum City,Stabbing/Hacking,urban,7.86,4214,1480,2733,4452,1568,2884,3019,2062,957,650,239,88,151
488,125.822,7.4229,22/01/2018,"Mon - Jan 22, 2018",23:00:00,RAPE (Art. 266-A RC & R.A.8353),Apokon,Tagum City,Deprived of Reason or Unconcious (Under the Influence of Liquior),urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
489,125.79700000000001,7.42868,23/01/2018,"Tue - Jan 23, 2018",16:15:00,ROBBERY,Visayan Village,Tagum City,With Violence Against or Intimidation of Persons,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
490,125.78,7.46307,22/01/2018,"Mon - Jan 22, 2018",0:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
491,125.815,7.444310000000001,24/01/2018,"Wed - Jan 24, 2018",13:20:00,THEFT,Apokon,Tagum City,Shoplifting,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
492,125.807,7.4492899999999995,24/01/2018,"Wed - Jan 24, 2018",20:10:00,THEFT,Magugpo Poblacion,Tagum City,Salisi (Park),urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
493,125.772,6.91701,27/01/2018,"Sat - Jan 27, 2018",2:10:00,Drug Related Incident (RA 9165),San Remigio,Samal City,Not Indicated,rural,6.25,877,308,569,927,327,601,629,429,199,135,50,18,31
494,125.802,7.429069999999999,27/01/2018,"Sat - Jan 27, 2018",3:00:00,ROBBERY,Visayan Village,Tagum City,Akyat Bahay,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
495,125.803,7.44985,27/01/2018,"Sat - Jan 27, 2018",16:30:00,MURDER,Magugpo Poblacion,Tagum City,Shooting,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
496,125.81700000000001,7.45748,28/01/2018,"Sun - Jan 28, 2018",2:30:00,ROBBERY,Magugpo North,Tagum City,Breaking and Entering,urban,7.19,3854,1354,2500,4072,1434,2638,2761,1886,875,594,218,80,138
497,125.78,7.46099,28/01/2018,"Sun - Jan 28, 2018",15:55:00,Drug Related Incident (RA 9165),Mankilam,Tagum City,Not Indicated,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
498,125.772,7.444260000000001,28/01/2018,"Sun - Jan 28, 2018",18:00:00,ROBBERY,San Miguel (Camp 4),Tagum City,Destroying Window,urban,13.32,7142,2509,4633,7547,2658,4889,5117,3495,1622,1101,405,149,256
499,125.823,7.43348,28/01/2018,"Sun - Jan 28, 2018",19:30:00,PHYSICAL INJURIES,Apokon,Tagum City,Stabbing/Hacking,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
500,125.803,7.45905,29/01/2018,"Mon - Jan 29, 2018",3:30:00,THEFT,Magugpo West,Tagum City,Pick-Pocketing,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
501,125.80799999999999,7.43135,29/01/2018,"Mon - Jan 29, 2018",2:30:00,THEFT,Visayan Village,Tagum City,Salisi (Akyat Bahay),urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
502,125.801,7.38179,29/01/2018,"Mon - Jan 29, 2018",5:00:00,ROBBERY,Madaum,Tagum City,Destroying Window,urban,8.25,4422,1553,2868,4672,1645,3027,3168,2164,1004,682,251,92,159
503,125.81200000000001,7.4492,27/01/2018,"Sat - Jan 27, 2018",18:00:00,THEFT,Magugpo East,Tagum City,Shoplifting,urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
504,125.819,7.45184,28/01/2018,"Sun - Jan 28, 2018",5:00:00,ROBBERY,Magugpo East,Tagum City,Breaking and Entering,urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
505,125.79799999999999,7.46035,29/01/2018,"Mon - Jan 29, 2018",5:00:00,ROBBERY,Magugpo West,Tagum City,Destroying Window,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
