,lng,lat,date,customdate,time,crime,barangay,city,modus,placetype,land area sq km,"Poverty,poverty incidence by employed","Poverty,poverty incidence by household","Poverty,poverty incidence by population","Poverty,poverty incidence by unemployed"
1040,125.788,7.424180000000001,04/08/2018,"Sat - Aug 4, 2018",21:20:00,ROBBERY,Canocotan,Tagum City,Hold-Up W/ Sharp Object,urban,6.26,554,326,1859,34
1041,125.804,7.446789999999999,05/08/2018,"Sun - Aug 5, 2018",23:00:00,ROBBERY,Magugpo Poblacion,Tagum City,Hold Up,urban,2.43,215,127,723,13
1042,125.79299999999999,7.45688,06/08/2018,"Mon - Aug 6, 2018",1:45:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,urban,29.97,"2,652",1563,"8,905",165
1043,125.822,7.43618,05/08/2018,"Sun - Aug 5, 2018",22:00:00,ROBBERY,Apokon,Tagum City,Destroying Window,urban,22.88,2024,1193,6798,126
1044,125.71799999999999,7.17869,02/08/2018,"Thu - Aug 2, 2018",23:00:00,PHYSICAL INJURIES,San Isidro (Babak),Samal City,Stabbing/Hacking,rural,6.43,149,98,519,9
1045,125.818,7.39213,06/08/2018,"Mon - Aug 6, 2018",8:15:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,730,430,2450,45
1046,125.804,7.44746,07/08/2018,"Tue - Aug 7, 2018",10:30:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,215,127,723,13
1047,125.682,7.31043,31/07/2018,"Tue - Jul 31, 2018",4:30:00,ROBBERY,San Francisco (Pob.),Panabo City,Hold-Up W/ Gun,urban,17.46,843,512,"2,917",52
1048,125.691,7.30532,07/08/2018,"Tue - Aug 7, 2018",17:00:00,PHYSICAL INJURIES,Santo Niño (Pob.),Panabo City,Stabbing/Hacking,urban,5.89,284,173,985,18
1049,125.755,7.37945,03/08/2018,"Fri - Aug 3, 2018",16:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Bincungan,Tagum City,Swpu (Stolen While Parked),rural,3.25,288,170,966,18
1050,125.777,7.46294,08/08/2018,"Wed - Aug 8, 2018",1:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,"2,652",1563,"8,905",165
1051,125.694,7.31797,07/08/2018,"Tue - Aug 7, 2018",20:55:00,Drug Related Incident (RA 9165),Salvacion,Panabo City,Not Indicated,urban,12.95,625,380,2164,39
1052,125.682,7.30283,07/08/2018,"Tue - Aug 7, 2018",23:20:00,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,Not Indicated,urban,5.89,284,173,985,18
1053,125.818,7.45965,09/08/2018,"Thu - Aug 9, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,Forcibly Taken,urban,7.19,636,375,"2,136",40
1054,125.805,7.44595,08/08/2018,"Wed - Aug 8, 2018",12:30:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,215,127,723,13
1055,125.824,7.44982,07/08/2018,"Tue - Aug 7, 2018",13:49:00,THEFT,Magugpo East,Tagum City,Salisi,urban,11.1,982,579,"3,297",61
1056,125.809,7.45352,08/08/2018,"Wed - Aug 8, 2018",1:00:00,THEFT,Magugpo North,Tagum City,Applied as Helper,urban,7.19,636,375,"2,136",40
1057,125.795,7.43527,08/08/2018,"Wed - Aug 8, 2018",17:00:00,ROBBERY,Visayan Village,Tagum City,Akyat Bahay,urban,31.0,"2,742","1,616","9,210",171
1058,125.78299999999999,7.45114,10/08/2018,"Fri - Aug 10, 2018",4:45:00,ROBBERY,Visayan Village,Tagum City,Hold-Up W/ Sharp Object,urban,31.0,"2,742","1,616","9,210",171
1059,125.79700000000001,7.44365,10/08/2018,"Fri - Aug 10, 2018",3:00:00,ROBBERY,Visayan Village,Tagum City,Destroying Window,urban,31.0,"2,742","1,616","9,210",171
1060,125.801,7.46052,12/08/2018,"Sun - Aug 12, 2018",10:30:00,THEFT,Magugpo West,Tagum City,Salisi,urban,10.74,950,560,"3,192",59
1061,125.852,7.50288,11/08/2018,"Sat - Aug 11, 2018",18:30:00,MURDER,Nueva Fuerza,Tagum City,Shooting,rural,1.5,133,78,446,8
1062,125.804,7.43307,09/08/2018,"Thu - Aug 9, 2018",10:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Ftr (Failed to Return),urban,31.0,"2,742","1,616","9,210",171
1063,125.77799999999999,7.462289999999999,11/08/2018,"Sat - Aug 11, 2018",14:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,"2,652",1563,"8,905",165
1064,125.79799999999999,7.47807,11/08/2018,"Sat - Aug 11, 2018",3:03:00,ROBBERY,La Filipina,Tagum City,Destroying Window,urban,11.84,"1,047",617,"3,517",65
1065,125.781,7.461989999999999,12/08/2018,"Sun - Aug 12, 2018",21:50:00,MURDER,Mankilam,Tagum City,Shooting,urban,29.97,"2,652",1563,"8,905",165
1066,125.775,7.4436,13/08/2018,"Mon - Aug 13, 2018",13:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),urban,13.32,"1,178",694,3958,73
1067,125.8,7.43124,13/08/2018,"Mon - Aug 13, 2018",19:00:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Mauling,urban,31.0,"2,742","1,616","9,210",171
1068,125.815,7.44441,14/08/2018,"Tue - Aug 14, 2018",7:30:00,MURDER,Magugpo East,Tagum City,Shooting,urban,11.1,982,579,"3,297",61
1069,125.801,7.460310000000001,13/08/2018,"Mon - Aug 13, 2018",12:00:00,THEFT,Magugpo West,Tagum City,Qualified Theft,urban,10.74,950,560,"3,192",59
1070,125.805,7.43222,15/08/2018,"Wed - Aug 15, 2018",1:20:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Mauling,urban,31.0,"2,742","1,616","9,210",171
1071,125.801,7.42795,15/08/2018,"Wed - Aug 15, 2018",1:20:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Mauling,urban,31.0,"2,742","1,616","9,210",171
1072,125.819,7.45135,16/08/2018,"Thu - Aug 16, 2018",4:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),urban,11.1,982,579,"3,297",61
1073,125.802,7.450069999999999,11/08/2018,"Sat - Aug 11, 2018",23:00:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,215,127,723,13
1074,125.68299999999999,7.302110000000001,15/08/2018,"Wed - Aug 15, 2018",2:00:00,ROBBERY,Santo Niño (Pob.),Panabo City, in an Uninhabited Place and by a Band,urban,5.89,284,173,985,18
1075,125.788,7.45858,16/08/2018,"Thu - Aug 16, 2018",1:45:00,THEFT,Mankilam,Tagum City,Salisi,urban,29.97,"2,652",1563,"8,905",165
1076,125.794,7.491110000000001,15/08/2018,"Wed - Aug 15, 2018",21:00:00,Drug Related Incident (RA 9165),Cuambogan,Tagum City,Not Indicated,urban,8.16,722,426,"2,425",45
1077,125.79799999999999,7.477580000000001,15/08/2018,"Wed - Aug 15, 2018",22:00:00,Drug Related Incident (RA 9165),La Filipina,Tagum City,Not Indicated,urban,11.84,"1,047",617,"3,517",65
1078,125.682,7.2795,16/08/2018,"Thu - Aug 16, 2018",10:20:00,MURDER,Cagangohan,Panabo City,Shooting,urban,18.74,905,549,3131,56
1079,125.801,7.4602,17/08/2018,"Fri - Aug 17, 2018",3:07:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Hitting With Hard Object,urban,10.74,950,560,"3,192",59
1080,125.671,7.2788699999999995,16/08/2018,"Thu - Aug 16, 2018",21:36:00,Drug Related Incident (RA 9165),J.P. Laurel,Panabo City,Not Indicated,urban,8.93,431,262,"1,491",27
1081,125.807,7.450139999999999,15/08/2018,"Wed - Aug 15, 2018",20:00:00,PHYSICAL INJURIES,Magugpo Poblacion,Tagum City,Stabbing/Hacking,urban,2.43,215,127,723,13
1082,125.8,7.477310000000001,17/08/2018,"Fri - Aug 17, 2018",23:49:00,PHYSICAL INJURIES,La Filipina,Tagum City,Shooting,urban,11.84,"1,047",617,"3,517",65
1083,125.81700000000001,7.460539999999999,18/08/2018,"Sat - Aug 18, 2018",3:00:00,ROBBERY,Magugpo North,Tagum City,With Violence Against or Intimidation of Persons,urban,7.19,636,375,"2,136",40
1084,125.7,7.161980000000001,10/07/2018,"Tue - Jul 10, 2018",20:00:00,RAPE (Art. 266-A RC & R.A.8353),Tambo,Samal City,"Force, Threat and Intimidation",rural,12.49,289,190,1008,18
1085,125.738,7.04065,18/08/2018,"Sat - Aug 18, 2018",16:00:00,PHYSICAL INJURIES,Del Monte,Samal City,Stabbing/Hacking,rural,5.47,127,83,442,8
1086,125.69200000000001,7.10988,18/08/2018,"Sat - Aug 18, 2018",19:00:00,THEFT,Mambago-B,Samal City,Plain Theft,rural,7.57,175,115,611,11
1087,125.69,7.130739999999999,19/08/2018,"Sun - Aug 19, 2018",2:00:00,PHYSICAL INJURIES,Moncado (Pob.),Samal City,Shooting,rural,10.7,248,163,864,15
1088,125.69,7.1308300000000004,19/08/2018,"Sun - Aug 19, 2018",2:00:00,HOMICIDE,Moncado (Pob.),Samal City,Stabbing/Hacking,rural,10.7,248,163,864,15
1089,125.79799999999999,7.44446,18/08/2018,"Sat - Aug 18, 2018",16:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo South,Tagum City,Swpu (Stolen While Parked),urban,8.33,737,434,"2,476",46
1090,125.555,7.32037,19/08/2018,"Sun - Aug 19, 2018",14:00:00,Drug Related Incident (RA 9165),Consolacion,Panabo City,Not Indicated,rural,2.38,115,70,397,7
1091,125.55,7.31847,19/08/2018,"Sun - Aug 19, 2018",16:00:00,Drug Related Incident (RA 9165),Consolacion,Panabo City,Not Indicated,rural,2.38,115,70,397,7
1092,125.779,7.45684,18/08/2018,"Sat - Aug 18, 2018",3:09:00,ROBBERY,San Miguel (Camp 4),Tagum City,Breaking and Entering,urban,13.32,"1,178",694,3958,73
1093,125.81,7.45016,18/08/2018,"Sat - Aug 18, 2018",19:00:00,PHYSICAL INJURIES,Magugpo East,Tagum City,Shooting,urban,11.1,982,579,"3,297",61
1094,125.809,7.451010000000001,20/08/2018,"Mon - Aug 20, 2018",7:00:00,MURDER,Magugpo East,Tagum City,Shooting,urban,11.1,982,579,"3,297",61
1095,125.686,7.314089999999999,21/08/2018,"Tue - Aug 21, 2018",7:00:00,MURDER,Salvacion,Panabo City,Shooting,urban,12.95,625,380,2164,39
1096,125.802,7.45852,22/08/2018,"Wed - Aug 22, 2018",1:45:00,ROBBERY,Magugpo West,Tagum City,With Violence Against or Intimidation of Persons,urban,10.74,950,560,"3,192",59
1097,125.777,7.44429,21/08/2018,"Tue - Aug 21, 2018",22:49:00,ROBBERY,San Miguel (Camp 4),Tagum City,With Violence Against or Intimidation of Persons,urban,13.32,"1,178",694,3958,73
1098,125.803,7.4351199999999995,19/08/2018,"Sun - Aug 19, 2018",17:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Sagpi (Seized at Gunpoint With Intimidation),urban,31.0,"2,742","1,616","9,210",171
1099,125.821,7.45458,21/08/2018,"Tue - Aug 21, 2018",20:00:00,Drug Related Incident (RA 9165),Magugpo East,Tagum City,Not Indicated,urban,11.1,982,579,"3,297",61
1100,125.705,7.0776,21/08/2018,"Tue - Aug 21, 2018",5:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Peñaplata (Pob.),Samal City,Swpu (Stolen While Parked),urban,17.42,404,265,1406,25
1101,125.803,7.4548,21/08/2018,"Tue - Aug 21, 2018",21:55:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Forcibly Taken,urban,10.74,950,560,"3,192",59
1102,125.804,7.4482,21/08/2018,"Tue - Aug 21, 2018",20:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),urban,2.43,215,127,723,13
1103,125.823,7.4559,21/08/2018,"Tue - Aug 21, 2018",11:00:00,THEFT,Magugpo East,Tagum City,Salisi,urban,11.1,982,579,"3,297",61
1104,125.781,7.461310000000001,21/08/2018,"Tue - Aug 21, 2018",1:00:00,THEFT,Mankilam,Tagum City,Salisi (Akyat Bahay),urban,29.97,"2,652",1563,"8,905",165
1105,125.82,7.45273,20/08/2018,"Mon - Aug 20, 2018",15:45:00,MURDER,Magugpo East,Tagum City,Shooting,urban,11.1,982,579,"3,297",61
1106,125.81700000000001,7.4542,20/08/2018,"Mon - Aug 20, 2018",7:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),urban,11.1,982,579,"3,297",61
1107,125.81200000000001,7.44463,21/08/2018,"Tue - Aug 21, 2018",10:00:00,THEFT,Apokon,Tagum City,Salisi (Establishment),urban,22.88,2024,1193,6798,126
1108,125.802,7.4299,22/08/2018,"Wed - Aug 22, 2018",1:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,"2,742","1,616","9,210",171
1109,125.806,7.44689,22/08/2018,"Wed - Aug 22, 2018",10:00:00,ROBBERY,Magugpo Poblacion,Tagum City,With Violence Against or Intimidation of Persons,urban,2.43,215,127,723,13
1110,125.807,7.4337100000000005,22/08/2018,"Wed - Aug 22, 2018",5:00:00,ROBBERY,Visayan Village,Tagum City,With Violence Against or Intimidation of Persons,urban,31.0,"2,742","1,616","9,210",171
1111,125.684,7.3087100000000005,17/08/2018,"Fri - Aug 17, 2018",20:00:00,RAPE (Art. 266-A RC & R.A.8353),New Malaga (Dalisay),Panabo City,"Force, Threat and Intimidation",rural,2.5,120,73,417,7
1112,125.682,7.30162,15/08/2018,"Wed - Aug 15, 2018",10:00:00,THEFT,Santo Niño (Pob.),Panabo City,Qualified Theft,urban,5.89,284,173,985,18
1113,125.803,7.4474800000000005,22/08/2018,"Wed - Aug 22, 2018",23:30:00,ROBBERY,Magugpo Poblacion,Tagum City,Breaking and Entering,urban,2.43,215,127,723,13
1114,125.682,7.31235,23/08/2018,"Thu - Aug 23, 2018",22:25:00,MURDER,San Francisco (Pob.),Panabo City,Shooting,urban,17.46,843,512,"2,917",52
1115,125.807,7.504980000000001,23/08/2018,"Thu - Aug 23, 2018",20:00:00,PHYSICAL INJURIES,New Balamban,Tagum City,Mauling,rural,1.13,100,59,335,6
