Region,Date,Time,Weather,Temp (deg celsius),Feels Like (deg celsius),Wind (km/h),Direction,Cloud %,Humidity %,Precip (mm),Pressure (mb)
Tagum City,29/04/2018,0:00,Partly cloudy,28,27,7,N,18%,90%,0.0000,"1,011"
Tagum City,29/04/2018,3:00,Partly cloudy,29,26,6,ESE,26%,93%,0.0000,"1,010"
Tagum City,29/04/2018,6:00,Partly cloudy,32,28,6,WSW,21%,86%,0.0000,"1,011"
Tagum City,29/04/2018,9:00,Partly cloudy,34,33,8,N,11%,64%,0.0000,"1,011"
Tagum City,29/04/2018,12:00,Patchy rain possible,35,38,8,N,30%,46%,0.0000,"1,010"
Tagum City,29/04/2018,15:00,Partly cloudy,35,38,5,ENE,50%,46%,0.1000,"1,009"
Tagum City,29/04/2018,18:00,Partly cloudy,32,35,3,SSE,14%,63%,0.0000,"1,009"
Tagum City,29/04/2018,21:00,Partly cloudy,31,30,2,SE,24%,79%,0.0000,"1,011"
Tagum City,30/04/2018,0:00,Partly cloudy,29,27,3,NE,17%,85%,0.0000,"1,011"
Tagum City,30/04/2018,3:00,Partly cloudy,30,26,3,NE,13%,88%,0.0000,"1,010"
Tagum City,30/04/2018,6:00,Partly cloudy,32,28,3,NE,9%,81%,0.0000,"1,011"
Tagum City,30/04/2018,9:00,Partly cloudy,34,35,5,N,4%,60%,0.0000,"1,012"
Tagum City,30/04/2018,12:00,Partly cloudy,36,39,6,N,6%,47%,0.0000,"1,010"
Tagum City,30/04/2018,15:00,Partly cloudy,34,40,4,E,9%,45%,0.0000,"1,009"
Tagum City,30/04/2018,18:00,Partly cloudy,31,36,1,WSW,10%,60%,0.0000,"1,010"
Tagum City,30/04/2018,21:00,Patchy rain possible,28,31,1,S,31%,77%,0.1000,"1,011"
Tagum City,01/05/2018,0:00,Patchy rain possible,26,28,1,NNW,78%,84%,0.2000,"1,011"
Tagum City,01/05/2018,3:00,Partly cloudy,27,27,3,N,74%,86%,0.2000,"1,010"
Tagum City,01/05/2018,6:00,Light drizzle,30,27,4,SW,63%,87%,0.2000,"1,011"
Tagum City,01/05/2018,9:00,Patchy rain possible,32,32,6,ESE,93%,75%,0.6000,"1,011"
Tagum City,01/05/2018,12:00,Light rain shower,34,38,7,WSW,72%,54%,0.8000,"1,010"
Tagum City,01/05/2018,15:00,Light rain shower,33,39,4,SE,67%,56%,1.6000,"1,009"
Tagum City,01/05/2018,18:00,Partly cloudy,32,35,1,WNW,62%,69%,0.9000,"1,009"
Tagum City,01/05/2018,21:00,Partly cloudy,30,29,1,SSW,15%,83%,0.0000,"1,011"
Tagum City,02/05/2018,0:00,Partly cloudy,29,27,1,S,16%,89%,0.0000,"1,011"
Tagum City,02/05/2018,3:00,Cloudy,30,26,2,ESE,34%,91%,0.0000,"1,010"
Tagum City,02/05/2018,6:00,Partly cloudy,31,28,4,N,53%,82%,0.0000,"1,011"
Tagum City,02/05/2018,9:00,Patchy rain possible,33,35,5,NNW,49%,62%,0.2000,"1,011"
Tagum City,02/05/2018,12:00,Light rain shower,34,40,5,SW,73%,55%,1.0000,"1,010"
Tagum City,02/05/2018,15:00,Moderate or heavy rain shower,33,38,4,NNE,58%,63%,2.3000,"1,009"
Tagum City,02/05/2018,18:00,Partly cloudy,32,33,2,ESE,59%,80%,2.5000,"1,010"
Tagum City,02/05/2018,21:00,Patchy rain possible,31,29,1,NNW,43%,87%,0.4000,"1,011"
Tagum City,03/05/2018,0:00,Partly cloudy,30,28,1,WSW,60%,89%,0.9000,"1,011"
Tagum City,03/05/2018,3:00,Partly cloudy,31,27,1,E,33%,90%,0.0000,"1,011"
Tagum City,03/05/2018,6:00,Partly cloudy,33,29,2,SSE,24%,82%,0.0000,"1,012"
Tagum City,03/05/2018,9:00,Patchy rain possible,35,38,2,NW,36%,58%,0.1000,"1,012"
Tagum City,03/05/2018,12:00,Partly cloudy,37,43,1,W,62%,45%,0.2000,"1,011"
Tagum City,03/05/2018,15:00,Moderate or heavy rain shower,36,41,2,ESE,57%,55%,1.3000,"1,010"
Tagum City,03/05/2018,18:00,Patchy rain possible,33,34,2,SE,80%,73%,2.7000,"1,010"
Tagum City,03/05/2018,21:00,Patchy rain possible,31,30,1,NNW,76%,80%,0.5000,"1,012"
Tagum City,04/05/2018,0:00,Partly cloudy,30,28,3,WSW,60%,83%,0.3000,"1,012"
Tagum City,04/05/2018,3:00,Partly cloudy,30,28,3,NNE,31%,86%,0.0000,"1,011"
Tagum City,04/05/2018,6:00,Partly cloudy,33,29,3,NNE,47%,80%,0.0000,"1,012"
Tagum City,04/05/2018,9:00,Patchy rain possible,35,36,5,N,53%,63%,0.2000,"1,013"
Tagum City,04/05/2018,12:00,Patchy rain possible,36,41,5,NNE,71%,51%,0.6000,"1,011"
Tagum City,04/05/2018,15:00,Moderate or heavy rain shower,35,41,2,E,73%,57%,1.3000,"1,010"
Tagum City,04/05/2018,18:00,Partly cloudy,33,34,1,SSE,66%,76%,2.1000,"1,011"
Tagum City,04/05/2018,21:00,Patchy rain possible,30,29,1,SSE,55%,84%,0.1000,"1,013"
Tagum City,05/05/2018,0:00,Partly cloudy,29,28,2,NE,60%,87%,0.2000,"1,013"
Tagum City,05/05/2018,3:00,Partly cloudy,30,27,3,NNE,24%,88%,0.0000,"1,013"
Tagum City,05/05/2018,6:00,Partly cloudy,32,29,4,SE,21%,83%,0.0000,"1,013"
Tagum City,05/05/2018,9:00,Patchy rain possible,34,35,6,WSW,41%,65%,0.1000,"1,014"
Tagum City,05/05/2018,12:00,Partly cloudy,35,40,6,N,70%,51%,0.2000,"1,013"
Tagum City,05/05/2018,15:00,Patchy rain possible,35,41,4,ESE,47%,54%,0.3000,"1,012"
Tagum City,05/05/2018,18:00,Partly cloudy,33,36,2,W,52%,68%,0.6000,"1,012"
Tagum City,05/05/2018,21:00,Partly cloudy,31,31,1,S,11%,83%,0.0000,"1,013"
Tagum City,06/05/2018,0:00,Partly cloudy,30,28,1,SW,13%,89%,0.0000,"1,014"
Tagum City,06/05/2018,3:00,Partly cloudy,31,27,2,NNE,12%,92%,0.0000,"1,013"
Tagum City,06/05/2018,6:00,Partly cloudy,33,29,3,SE,10%,84%,0.0000,"1,013"
Tagum City,06/05/2018,9:00,Partly cloudy,35,36,5,N,7%,61%,0.0000,"1,013"
Tagum City,06/05/2018,12:00,Partly cloudy,36,40,4,WSW,17%,47%,0.0000,"1,012"
Tagum City,06/05/2018,15:00,Patchy rain possible,35,40,2,NNE,47%,48%,0.1000,"1,010"
Tagum City,06/05/2018,18:00,Partly cloudy,33,36,0,NNE,58%,64%,0.1000,"1,011"
Tagum City,06/05/2018,21:00,Patchy rain possible,31,30,1,NE,36%,79%,0.0000,"1,012"
Tagum City,07/05/2018,0:00,Partly cloudy,30,27,2,NNE,57%,86%,0.1000,"1,012"
Tagum City,07/05/2018,3:00,Partly cloudy,30,26,2,NNE,12%,89%,0.0000,"1,011"
Tagum City,07/05/2018,6:00,Partly cloudy,33,29,3,SE,4%,81%,0.0000,"1,012"
Tagum City,07/05/2018,9:00,Sunny,35,37,5,WSW,2%,58%,0.0000,"1,012"
Tagum City,07/05/2018,12:00,Partly cloudy,37,41,5,N,4%,42%,0.0000,"1,010"
Tagum City,07/05/2018,15:00,Partly cloudy,36,40,3,ENE,14%,40%,0.0000,"1,008"
Tagum City,07/05/2018,18:00,Partly cloudy,34,36,4,S,14%,60%,0.0000,"1,009"
Tagum City,07/05/2018,21:00,Patchy rain possible,32,34,2,ESE,36%,80%,0.0000,"1,011"
Tagum City,08/05/2018,0:00,Partly cloudy,31,31,2,NNE,54%,87%,0.1000,"1,011"
Tagum City,08/05/2018,3:00,Partly cloudy,32,27,2,NE,9%,90%,0.0000,"1,010"
Tagum City,08/05/2018,6:00,Partly cloudy,34,29,2,NE,8%,81%,0.0000,"1,010"
Tagum City,08/05/2018,9:00,Partly cloudy,36,38,1,ENE,8%,55%,0.0000,"1,011"
Tagum City,08/05/2018,12:00,Partly cloudy,37,42,3,SSW,14%,41%,0.0000,"1,010"
Tagum City,08/05/2018,15:00,Patchy rain possible,36,40,5,SSW,44%,46%,0.1000,"1,008"
Tagum City,08/05/2018,18:00,Partly cloudy,34,35,5,S,55%,62%,0.1000,"1,009"
Tagum City,08/05/2018,21:00,Patchy rain possible,32,30,3,SE,39%,78%,0.0000,"1,011"
Tagum City,09/05/2018,0:00,Partly cloudy,30,28,2,ENE,64%,83%,0.1000,"1,011"
Tagum City,09/05/2018,3:00,Partly cloudy,31,27,3,NNE,58%,86%,0.2000,"1,011"
Tagum City,09/05/2018,6:00,Partly cloudy,33,29,3,SE,17%,79%,0.0000,"1,012"
Tagum City,09/05/2018,9:00,Partly cloudy,36,36,3,N,11%,57%,0.0000,"1,012"
Tagum City,09/05/2018,12:00,Partly cloudy,37,41,2,NNW,20%,42%,0.0000,"1,011"
Tagum City,09/05/2018,15:00,Patchy rain possible,36,41,1,W,57%,46%,0.0000,"1,010"
Tagum City,09/05/2018,18:00,Partly cloudy,33,36,1,SSW,67%,66%,0.1000,"1,011"
Tagum City,09/05/2018,21:00,Patchy rain possible,31,31,2,NNE,45%,82%,0.1000,"1,012"
Tagum City,10/05/2018,0:00,Patchy rain possible,30,27,2,NNE,80%,85%,0.2000,"1,013"
Tagum City,10/05/2018,3:00,Partly cloudy,30,27,2,NNE,61%,88%,0.2000,"1,012"
Tagum City,10/05/2018,6:00,Partly cloudy,33,29,3,SE,13%,81%,0.0000,"1,012"
Tagum City,10/05/2018,9:00,Patchy rain possible,35,35,4,N,34%,60%,0.0000,"1,012"
Tagum City,10/05/2018,12:00,Patchy rain possible,36,41,3,WNW,82%,47%,0.3000,"1,011"
Tagum City,10/05/2018,15:00,Light rain shower,35,40,3,S,86%,52%,0.8000,"1,010"
Tagum City,10/05/2018,18:00,Patchy rain possible,33,34,4,S,83%,69%,1.3000,"1,010"
Tagum City,10/05/2018,21:00,Patchy rain possible,31,29,2,SE,76%,81%,1.3000,"1,011"
Tagum City,11/05/2018,0:00,Patchy rain possible,29,27,4,N,79%,86%,0.3000,"1,012"
Tagum City,11/05/2018,3:00,Partly cloudy,30,26,4,N,66%,87%,0.1000,"1,011"
Tagum City,11/05/2018,6:00,Partly cloudy,32,28,4,ESE,30%,79%,0.0000,"1,011"
Tagum City,11/05/2018,9:00,Partly cloudy,34,34,5,N,15%,57%,0.0000,"1,012"
Tagum City,11/05/2018,12:00,Partly cloudy,36,38,5,SW,9%,42%,0.0000,"1,010"
Tagum City,11/05/2018,15:00,Partly cloudy,35,39,3,NE,16%,45%,0.0000,"1,009"
Tagum City,11/05/2018,18:00,Partly cloudy,33,36,2,ENE,8%,61%,0.0000,"1,009"
Tagum City,11/05/2018,21:00,Partly cloudy,32,31,1,NNE,4%,79%,0.0000,"1,010"
Tagum City,12/05/2018,0:00,Partly cloudy,31,28,1,NNE,6%,85%,0.0000,"1,011"
Tagum City,12/05/2018,3:00,Partly cloudy,31,27,2,NNE,12%,88%,0.0000,"1,010"
Tagum City,12/05/2018,6:00,Partly cloudy,33,29,3,SE,20%,80%,0.0000,"1,010"
Tagum City,12/05/2018,9:00,Patchy rain possible,34,36,5,SW,37%,59%,0.0000,"1,011"
Tagum City,12/05/2018,12:00,Patchy rain possible,35,40,5,NNE,79%,49%,0.1000,"1,009"
Tagum City,12/05/2018,15:00,Patchy rain possible,35,40,4,NNE,75%,52%,0.4000,"1,008"
Tagum City,12/05/2018,18:00,Partly cloudy,33,34,5,NNE,52%,69%,0.5000,"1,009"
Tagum City,12/05/2018,21:00,Patchy rain possible,32,29,3,N,38%,84%,0.0000,"1,011"
Tagum City,13/05/2018,0:00,Partly cloudy,31,28,2,N,59%,89%,0.1000,"1,011"
Tagum City,13/05/2018,3:00,Partly cloudy,32,27,1,NNE,10%,91%,0.0000,"1,010"
Tagum City,13/05/2018,6:00,Partly cloudy,34,30,2,SE,9%,82%,0.0000,"1,011"
Tagum City,13/05/2018,9:00,Partly cloudy,36,38,3,NNW,10%,57%,0.0000,"1,011"
Tagum City,13/05/2018,12:00,Partly cloudy,38,42,3,WNW,15%,42%,0.0000,"1,010"
Tagum City,13/05/2018,15:00,Partly cloudy,37,42,2,S,28%,45%,0.0000,"1,008"
Tagum City,13/05/2018,18:00,Partly cloudy,35,36,5,S,28%,61%,0.0000,"1,009"
Tagum City,13/05/2018,21:00,Patchy rain possible,33,32,3,SE,40%,78%,0.2000,"1,010"
Tagum City,14/05/2018,0:00,Patchy rain possible,31,29,2,NNE,83%,85%,0.6000,"1,011"
Tagum City,14/05/2018,3:00,Partly cloudy,32,28,2,SE,61%,88%,0.4000,"1,010"
Tagum City,14/05/2018,6:00,Partly cloudy,34,31,1,NNW,12%,81%,0.0000,"1,011"
Tagum City,14/05/2018,9:00,Patchy rain possible,35,39,2,W,35%,58%,0.1000,"1,011"
Tagum City,14/05/2018,12:00,Patchy rain possible,37,43,3,SW,84%,46%,0.4000,"1,010"
Tagum City,14/05/2018,15:00,Patchy rain possible,36,40,6,SSW,82%,53%,1.0000,"1,008"
Tagum City,14/05/2018,18:00,Light rain shower,34,34,6,SSW,83%,68%,1.3000,"1,009"
Tagum City,14/05/2018,21:00,Light rain shower,32,30,3,SSW,76%,81%,1.1000,"1,010"
Tagum City,15/05/2018,0:00,Partly cloudy,31,28,2,SSW,65%,86%,0.9000,"1,011"
Tagum City,15/05/2018,3:00,Partly cloudy,31,28,1,SW,29%,89%,0.0000,"1,010"
Tagum City,15/05/2018,6:00,Partly cloudy,33,30,1,NW,26%,81%,0.0000,"1,010"
Tagum City,15/05/2018,9:00,Patchy rain possible,34,38,3,WSW,40%,58%,0.0000,"1,010"
Tagum City,15/05/2018,12:00,Partly cloudy,35,41,5,SSW,61%,48%,0.1000,"1,009"
Tagum City,15/05/2018,15:00,Patchy rain possible,35,39,6,SSW,48%,54%,0.3000,"1,008"
Tagum City,15/05/2018,18:00,Partly cloudy,33,34,6,SSW,68%,68%,0.7000,"1,008"
Tagum City,15/05/2018,21:00,Patchy rain possible,32,30,2,WSW,44%,81%,0.3000,"1,010"
Tagum City,16/05/2018,0:00,Patchy rain possible,31,28,1,SW,80%,84%,0.9000,"1,010"
Tagum City,16/05/2018,3:00,Partly cloudy,31,27,1,NNE,64%,87%,0.5000,"1,009"
Tagum City,16/05/2018,6:00,Partly cloudy,33,30,2,ESE,23%,80%,0.0000,"1,009"
Tagum City,16/05/2018,9:00,Patchy rain possible,35,38,3,WNW,46%,58%,0.0000,"1,010"
Tagum City,16/05/2018,12:00,Partly cloudy,36,42,3,SW,64%,47%,0.1000,"1,008"
Tagum City,16/05/2018,15:00,Light rain shower,35,40,3,SW,43%,52%,0.3000,"1,007"
Tagum City,16/05/2018,18:00,Partly cloudy,33,34,2,W,56%,68%,0.5000,"1,008"
Tagum City,16/05/2018,21:00,Patchy rain possible,32,30,1,NNW,35%,81%,0.1000,"1,009"
Tagum City,17/05/2018,0:00,Partly cloudy,31,29,1,SW,51%,86%,0.1000,"1,009"
Tagum City,17/05/2018,3:00,Partly cloudy,31,28,2,N,9%,89%,0.0000,"1,009"
Tagum City,17/05/2018,6:00,Partly cloudy,33,30,3,SE,10%,81%,0.0000,"1,009"
Tagum City,17/05/2018,9:00,Patchy rain possible,35,37,4,NNW,37%,59%,0.0000,"1,009"
Tagum City,17/05/2018,12:00,Partly cloudy,36,41,4,WSW,70%,47%,0.1000,"1,008"
Tagum City,17/05/2018,15:00,Patchy rain possible,35,40,3,NNE,49%,52%,0.4000,"1,007"
Tagum City,17/05/2018,18:00,Partly cloudy,33,35,3,N,59%,70%,0.7000,"1,007"
Tagum City,17/05/2018,21:00,Patchy rain possible,31,30,3,N,45%,83%,0.0000,"1,009"
Tagum City,18/05/2018,0:00,Patchy rain possible,30,28,2,N,84%,87%,0.1000,"1,009"
Tagum City,18/05/2018,3:00,Patchy rain possible,31,27,1,NNE,87%,89%,0.1000,"1,008"
Tagum City,18/05/2018,6:00,Patchy rain possible,33,30,2,SE,79%,81%,0.1000,"1,008"
Tagum City,18/05/2018,9:00,Patchy rain possible,35,38,3,N,74%,58%,0.2000,"1,008"
Tagum City,18/05/2018,12:00,Patchy rain possible,36,42,2,NW,79%,46%,0.3000,"1,007"
Tagum City,18/05/2018,15:00,Patchy rain possible,35,41,2,SW,72%,54%,0.8000,"1,006"
Tagum City,18/05/2018,18:00,Partly cloudy,33,34,4,S,57%,71%,1.1000,"1,007"
Tagum City,18/05/2018,21:00,Patchy rain possible,32,30,2,SW,50%,79%,0.1000,"1,008"
Tagum City,19/05/2018,0:00,Partly cloudy,30,28,1,SSW,73%,83%,0.3000,"1,009"
Tagum City,19/05/2018,3:00,Patchy rain possible,31,27,1,ENE,61%,86%,0.0000,"1,008"
Tagum City,19/05/2018,6:00,Patchy rain possible,33,30,2,SE,84%,78%,0.1000,"1,008"
Tagum City,19/05/2018,9:00,Patchy rain possible,35,38,2,NW,82%,55%,0.1000,"1,008"
Tagum City,19/05/2018,12:00,Light rain shower,37,43,1,W,76%,45%,0.2000,"1,007"
Tagum City,19/05/2018,15:00,Moderate or heavy rain shower,36,41,2,S,71%,55%,1.0000,"1,006"
Tagum City,19/05/2018,18:00,Partly cloudy,33,34,2,SSW,64%,73%,1.7000,"1,006"
Tagum City,19/05/2018,21:00,Patchy rain possible,31,30,2,W,48%,82%,0.5000,"1,008"
Tagum City,20/05/2018,0:00,Patchy rain possible,30,28,2,SSW,80%,85%,1.5000,"1,008"
Tagum City,20/05/2018,3:00,Patchy rain possible,30,27,1,NNE,78%,86%,1.2000,"1,007"
Tagum City,20/05/2018,6:00,Patchy rain possible,32,29,1,E,68%,81%,0.1000,"1,008"
Tagum City,20/05/2018,9:00,Patchy rain possible,34,36,2,SW,77%,62%,0.5000,"1,009"
Tagum City,20/05/2018,12:00,Partly cloudy,35,41,5,SSW,62%,51%,0.8000,"1,008"
Tagum City,20/05/2018,15:00,Light rain shower,34,38,5,SSW,54%,59%,0.8000,"1,007"
Tagum City,20/05/2018,18:00,Partly cloudy,33,33,4,SSW,61%,75%,1.5000,"1,008"
Tagum City,20/05/2018,21:00,Patchy rain possible,32,30,4,SSW,47%,82%,0.1000,"1,009"
Tagum City,21/05/2018,0:00,Partly cloudy,31,28,3,S,74%,86%,0.1000,"1,010"
Tagum City,21/05/2018,3:00,Partly cloudy,31,28,1,S,38%,89%,0.0000,"1,009"
Tagum City,21/05/2018,6:00,Partly cloudy,33,30,2,SSW,16%,83%,0.0000,"1,009"
Tagum City,21/05/2018,9:00,Partly cloudy,34,37,4,SW,12%,59%,0.0000,"1,010"
Tagum City,21/05/2018,12:00,Partly cloudy,35,39,6,SSW,7%,43%,0.0000,"1,009"
Tagum City,21/05/2018,15:00,Patchy rain possible,35,38,7,SSW,31%,46%,0.0000,"1,008"
Tagum City,21/05/2018,18:00,Moderate rain at times,33,35,6,S,79%,62%,0.2000,"1,009"
Tagum City,21/05/2018,21:00,Patchy rain possible,32,31,3,SSE,88%,78%,0.4000,"1,010"
Tagum City,22/05/2018,0:00,Patchy rain possible,32,28,0,E,86%,83%,0.1000,"1,011"
Tagum City,22/05/2018,3:00,Partly cloudy,32,27,1,NE,57%,87%,0.1000,"1,010"
Tagum City,22/05/2018,6:00,Partly cloudy,34,30,2,ESE,6%,80%,0.0000,"1,011"
Tagum City,22/05/2018,9:00,Partly cloudy,35,38,3,WNW,5%,56%,0.0000,"1,011"
Tagum City,22/05/2018,12:00,Partly cloudy,36,41,5,WSW,18%,43%,0.0000,"1,010"
Tagum City,22/05/2018,15:00,Partly cloudy,35,38,6,SSW,37%,48%,0.0000,"1,008"
Tagum City,22/05/2018,18:00,Partly cloudy,33,34,5,S,28%,62%,0.0000,"1,009"
Tagum City,22/05/2018,21:00,Partly cloudy,31,29,2,ESE,13%,77%,0.0000,"1,011"
Tagum City,23/05/2018,0:00,Partly cloudy,30,28,3,NNE,12%,82%,0.0000,"1,011"
Tagum City,23/05/2018,3:00,Partly cloudy,31,27,3,NNE,6%,84%,0.0000,"1,010"
Tagum City,23/05/2018,6:00,Partly cloudy,33,29,4,ESE,7%,77%,0.0000,"1,011"
Tagum City,23/05/2018,9:00,Partly cloudy,35,35,5,NNW,9%,54%,0.0000,"1,011"
Tagum City,23/05/2018,12:00,Partly cloudy,37,40,4,SW,24%,42%,0.0000,"1,009"
Tagum City,23/05/2018,15:00,Patchy rain possible,36,40,2,ENE,56%,46%,0.1000,"1,008"
Tagum City,23/05/2018,18:00,Partly cloudy,34,36,1,S,67%,62%,0.3000,"1,008"
Tagum City,23/05/2018,21:00,Partly cloudy,32,31,1,WNW,37%,78%,0.0000,"1,010"
Tagum City,24/05/2018,0:00,Partly cloudy,30,28,2,NNW,25%,84%,0.0000,"1,010"
Tagum City,24/05/2018,3:00,Partly cloudy,31,27,2,WSW,10%,88%,0.0000,"1,009"
Tagum City,24/05/2018,6:00,Partly cloudy,33,29,3,ESE,9%,81%,0.0000,"1,009"
Tagum City,24/05/2018,9:00,Patchy rain possible,35,37,4,NW,34%,59%,0.0000,"1,010"
Tagum City,24/05/2018,12:00,Partly cloudy,37,42,3,WNW,74%,49%,0.1000,"1,008"
Tagum City,24/05/2018,15:00,Light rain shower,36,40,2,WNW,57%,55%,0.4000,"1,008"
Tagum City,24/05/2018,18:00,Partly cloudy,33,34,2,NW,63%,74%,0.9000,"1,008"
Tagum City,24/05/2018,21:00,Patchy rain possible,32,30,1,SW,67%,82%,0.0000,"1,010"
Tagum City,25/05/2018,0:00,Partly cloudy,30,29,1,N,69%,86%,0.1000,"1,010"
Tagum City,25/05/2018,3:00,Partly cloudy,31,28,2,N,43%,89%,0.0000,"1,009"
Tagum City,25/05/2018,6:00,Partly cloudy,33,30,2,ESE,45%,82%,0.0000,"1,010"
Tagum City,25/05/2018,9:00,Patchy light drizzle,35,35,3,W,44%,64%,0.2000,"1,010"
Tagum City,25/05/2018,12:00,Cloudy,37,34,3,SSW,66%,66%,0.5000,"1,009"
Tagum City,25/05/2018,15:00,Patchy light drizzle,35,32,4,WSW,71%,77%,0.2000,"1,008"
Tagum City,25/05/2018,18:00,Partly cloudy,33,30,3,SSW,60%,85%,0.3000,"1,009"
Tagum City,25/05/2018,21:00,Partly cloudy,31,29,3,N,18%,89%,0.0000,"1,010"
Tagum City,26/05/2018,0:00,Partly cloudy,29,28,3,N,17%,91%,0.0000,"1,010"
Tagum City,26/05/2018,3:00,Partly cloudy,30,26,3,NNE,18%,93%,0.0000,"1,010"
Tagum City,26/05/2018,6:00,Partly cloudy,32,28,4,ESE,11%,84%,0.0000,"1,010"
Tagum City,26/05/2018,9:00,Partly cloudy,34,35,6,NNW,15%,62%,0.0000,"1,010"
Tagum City,26/05/2018,12:00,Partly cloudy,36,40,5,NNW,26%,50%,0.0000,"1,009"
Tagum City,26/05/2018,15:00,Patchy rain possible,35,41,2,W,51%,51%,0.0000,"1,008"
Tagum City,26/05/2018,18:00,Partly cloudy,33,36,1,SW,65%,65%,0.1000,"1,009"
Tagum City,26/05/2018,21:00,Partly cloudy,31,30,2,NNW,30%,81%,0.0000,"1,010"
Tagum City,27/05/2018,0:00,Partly cloudy,30,28,3,NNW,30%,88%,0.0000,"1,010"
Tagum City,27/05/2018,3:00,Partly cloudy,31,27,4,WSW,25%,92%,0.0000,"1,010"
Tagum City,27/05/2018,6:00,Partly cloudy,33,30,5,ESE,22%,85%,0.0000,"1,010"
Tagum City,27/05/2018,9:00,Partly cloudy,34,37,7,NNW,20%,63%,0.0000,"1,010"
Tagum City,27/05/2018,12:00,Cloudy,36,41,5,NW,47%,49%,0.0000,"1,009"
Tagum City,27/05/2018,15:00,Light rain shower,35,40,1,W,63%,53%,0.2000,"1,008"
Tagum City,27/05/2018,18:00,Partly cloudy,32,34,1,WNW,41%,71%,0.4000,"1,008"
Tagum City,27/05/2018,21:00,Partly cloudy,30,29,1,NNW,21%,82%,0.0000,"1,009"
Tagum City,28/05/2018,0:00,Partly cloudy,28,28,3,SW,28%,87%,0.0000,"1,009"
Tagum City,28/05/2018,3:00,Patchy rain possible,29,27,3,N,40%,90%,0.0000,"1,009"
Tagum City,28/05/2018,6:00,Light rain shower,31,29,4,ESE,57%,83%,0.1000,"1,009"
Tagum City,28/05/2018,9:00,Patchy rain possible,33,36,5,N,72%,65%,0.2000,"1,010"
Tagum City,28/05/2018,12:00,Patchy rain possible,34,41,4,WSW,83%,56%,0.4000,"1,009"
Tagum City,28/05/2018,15:00,Moderate or heavy rain shower,33,38,2,ENE,85%,68%,1.9000,"1,008"
Tagum City,28/05/2018,18:00,Cloudy,31,31,1,SSW,75%,84%,2.9000,"1,009"
Tagum City,28/05/2018,21:00,Patchy light rain,28,28,1,W,69%,91%,0.3000,"1,010"
Tagum City,29/05/2018,0:00,Cloudy,27,28,2,WSW,73%,93%,0.5000,"1,010"
Tagum City,29/05/2018,3:00,Light drizzle,27,28,3,NNE,78%,93%,0.1000,"1,009"
Tagum City,29/05/2018,6:00,Light rain,30,28,4,NNE,80%,90%,0.5000,"1,009"
Tagum City,29/05/2018,9:00,Patchy light drizzle,32,32,4,NNE,68%,80%,0.7000,"1,010"
Tagum City,29/05/2018,12:00,Partly cloudy,34,36,4,NNE,51%,65%,0.3000,"1,009"
Tagum City,29/05/2018,15:00,Patchy rain possible,33,38,4,NNE,60%,58%,0.1000,"1,007"
Tagum City,29/05/2018,18:00,Partly cloudy,30,34,5,SE,69%,69%,0.3000,"1,008"
Tagum City,29/05/2018,21:00,Patchy rain possible,29,29,5,N,48%,81%,0.1000,"1,010"
Tagum City,30/05/2018,0:00,Patchy rain possible,27,28,5,NNW,77%,86%,0.2000,"1,010"
Tagum City,30/05/2018,3:00,Patchy rain possible,28,27,4,N,82%,88%,0.2000,"1,009"
Tagum City,30/05/2018,6:00,Partly cloudy,30,28,5,N,69%,82%,0.1000,"1,009"
Tagum City,30/05/2018,9:00,Patchy rain possible,32,35,6,N,44%,65%,0.1000,"1,009"
Tagum City,30/05/2018,12:00,Cloudy,34,40,4,N,69%,60%,0.2000,"1,009"
Tagum City,30/05/2018,15:00,Moderate or heavy rain shower,33,37,4,N,62%,76%,1.9000,"1,008"
Tagum City,30/05/2018,18:00,Partly cloudy,32,31,4,NNW,54%,88%,3.8000,"1,008"
Tagum City,30/05/2018,21:00,Patchy rain possible,30,28,3,NNW,56%,91%,0.0000,"1,010"
Tagum City,31/05/2018,0:00,Cloudy,29,28,3,SW,76%,92%,0.1000,"1,010"
Tagum City,31/05/2018,3:00,Partly cloudy,30,27,3,N,60%,93%,0.0000,"1,009"
Tagum City,31/05/2018,6:00,Partly cloudy,32,29,3,ESE,28%,86%,0.0000,"1,009"
Tagum City,31/05/2018,9:00,Patchy rain possible,35,36,3,NNW,42%,65%,0.0000,"1,010"
Tagum City,31/05/2018,12:00,Partly cloudy,37,42,3,WNW,55%,49%,0.1000,"1,008"
Tagum City,31/05/2018,15:00,Patchy rain possible,36,42,1,SSW,41%,54%,0.6000,"1,007"
Tagum City,31/05/2018,18:00,Cloudy,33,35,0,WSW,81%,71%,1.2000,"1,008"
Tagum City,31/05/2018,21:00,Patchy rain possible,31,29,1,SW,76%,80%,0.3000,"1,009"
Tagum City,01/06/2018,0:00,Partly cloudy,26,28,1,SSW,69%,84%,0.7000,"1,009"
Tagum City,01/06/2018,3:00,Partly cloudy,25,28,2,ENE,25%,85%,0.0000,"1,008"
Tagum City,01/06/2018,6:00,Partly cloudy,27,30,2,SSE,21%,77%,0.0000,"1,009"
Tagum City,01/06/2018,9:00,Patchy rain possible,33,38,1,WSW,41%,57%,0.1000,"1,009"
Tagum City,01/06/2018,12:00,Partly cloudy,36,42,3,E,69%,47%,0.3000,"1,008"
